主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
勞動部勞工保險局,20210217,20201222,保退一字第10969911125號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,8520,
勞動部勞工保險局,20210412,20210224,保退一字第11069911025號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,8520,
勞動部勞工保險局,20210610,20210422,保退一字第11069911045號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,4260,
勞動部勞工保險局,20211012,20210823,保退一字第11069911085號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,21300,
勞動部勞工保險局,20220210,20211223,保退一字第11069911125號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,17040,
勞動部勞工保險局,20220610,20220427,保退一字第11169911045號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,1278,
勞動部勞工保險局,20210217,20201222,保退一字第10969911125號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,8520,
勞動部勞工保險局,20210412,20210224,保退一字第11069911025號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,8520,
勞動部勞工保險局,20210610,20210422,保退一字第11069911045號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,4260,
勞動部勞工保險局,20211012,20210823,保退一字第11069911085號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,21300,
勞動部勞工保險局,20220210,20211223,保退一字第11069911125號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,17040,
勞動部勞工保險局,20220610,20220427,保退一字第11169911045號,海鴻國際開發股份有限公司林金豐,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,1278,
