主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20160324,20160118,北市勞動字第10439580300號,香港商歌帝梵亞洲有限公司台灣分公司蔡明正,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,,
新北市,20160823,20160223,新北府勞檢字第10534347411號,香港商歌帝梵亞洲有限公司,勞動基準法第39條,假日工資未給或於休假日工作未依規定加倍發給,,
新北市,20160823,20160223,新北府勞檢字第1053434741號,香港商歌帝梵亞洲有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20170316,20170120,北市勞動字第10546346600號,香港商歌帝梵亞洲有限公司台灣分公司GuyAlexanderEdwardRiddell,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,,
台北市,20170512,20170302,北市勞動字第10630216300號,香港商歌帝梵亞洲有限公司台灣分公司GuyAlexanderEdwardRiddell,勞動基準法第24條;勞動基準法第36條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假,,
台北市,20170901,20170704,北市勞動字第10632838700號,香港商歌帝梵亞洲有限公司台灣分公司GuyAlexanderEdwardRiddell,勞動基準法第39條;勞動基準法第24條第1項,假日工資未給或於休假日工作未依規定加給工資;延長工作時間未依規定加給工資,,
台北市,20180903,20180725,北市勞動字第10760027911號,香港商歌帝梵亞洲有限公司台灣分公司GuyAlexanderEdwardRiddell,勞動基準法第24條第1項;勞動基準法第36條第1項,延長工作時間未依規定加給工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20160324,20160118,北市勞動字第10439580300號,香港商歌帝梵亞洲有限公司台灣分公司蔡明正,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,,
新北市,20160823,20160223,新北府勞檢字第10534347411號,香港商歌帝梵亞洲有限公司,勞動基準法第39條,假日工資未給或於休假日工作未依規定加倍發給,,
新北市,20160823,20160223,新北府勞檢字第1053434741號,香港商歌帝梵亞洲有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20170316,20170120,北市勞動字第10546346600號,香港商歌帝梵亞洲有限公司台灣分公司GuyAlexanderEdwardRiddell,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,,
台北市,20170512,20170302,北市勞動字第10630216300號,香港商歌帝梵亞洲有限公司台灣分公司GuyAlexanderEdwardRiddell,勞動基準法第24條;勞動基準法第36條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假,,
台北市,20170901,20170704,北市勞動字第10632838700號,香港商歌帝梵亞洲有限公司台灣分公司GuyAlexanderEdwardRiddell,勞動基準法第39條;勞動基準法第24條第1項,假日工資未給或於休假日工作未依規定加給工資;延長工作時間未依規定加給工資,,
台北市,20180903,20180725,北市勞動字第10760027911號,香港商歌帝梵亞洲有限公司台灣分公司GuyAlexanderEdwardRiddell,勞動基準法第24條第1項;勞動基準法第36條第1項,延長工作時間未依規定加給工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
桃園市,20180807,20180620,107年府勞檢字1070142989號,香港商歌帝梵亞洲有限公司台灣分公司GuyAlexanderEdwardRiddell,勞基法第24條第1項,雇主未依規定給付延長工作時間之工資,,
台北市,20220304,20220125,北市勞動字第11061427791號,香港商歌帝梵亞洲有限公司台灣分公司VirginieStephanieDechampCos,勞動基準法第34條第2項,晝夜輪班制勞工於更換班次時，雇主未給予輪班勞工適當之休息時間,20000,
台北市,20230306,20230110,府勞動字第11161193511號,香港商歌帝梵亞洲有限公司台灣分公司HafizeNurtaçAfridi,勞動基準法第34條第2項,輪班制勞工於更換班次時，雇主未給予輪班勞工適當之休息時間,50000,
台北市,20240705,20240520,北市勞動字第11360061731號,香港商歌帝梵亞洲有限公司台灣分公司HafizeNurtaçAfridi,勞動基準法第32條第1項;勞動基準法第24條第1項;勞動基準法第24條第2項,未經工會或勞資會議同意使勞工延長工時;延長工作時間未依規定加給工資;未依法給付休息日工作之工資,60000,
