主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20160823,20151117,新北府勞檢字第1043076289號,天鎰保全股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20161012,20160722,新北府勞檢字第10534539621號,天鎰保全股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20161012,20160722,新北府勞檢字第1053453962號,天鎰保全股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20170419,20170110,新北府勞資字第1060036605號,天鎰保全股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20171011,20170627,新北府勞資字第1061226796號,天鎰保全股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20171215,20170831,新北府勞資字第1061695548號,天鎰保全股份有限公司,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,,
桃園市,20170706,20170505,106年府勞檢字1060103737號,天鎰保全股份有限公司翁添木,勞基法第39條,假日工資未給或於休假日工作未依規定加給工資,,
新北市,20180815,20180103,新北府勞檢字第1063592890號,天鎰保全股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20220819,20220601,新北府勞檢字第11147469331號,天鎰保全股份有限公司翁添木,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,90000,
新北市,20220819,20220601,新北府勞檢字第11147469332號,天鎰保全股份有限公司翁添木,勞動基準法第32條第2項,延長工作時間超過法令規定,80000,
新北市,20220819,20220601,新北府勞檢字第11147469333號,天鎰保全股份有限公司翁添木,勞動基準法第36條第1項,未給予勞工例假休息,20000,
新北市,20220819,20220601,新北府勞檢字第1114746933號,天鎰保全股份有限公司翁添木,勞動基準法第24條,延長工作時間未依規定加給工資,20000,
