主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
雲林縣,20210625,20210611,府勞動一字第1103416010號,全翊纖維工業股份有限公司何錦昌,勞動基準法第24條;勞動基準法第32條第2項,雇主未依規定加給勞工延長工作時間工資;雇主延長勞工之工作時間連同正常工作時間，1日不得超過12小時；延長之工作時間，1個月不得超過46小時。,40000,
雲林縣,20210625,20210611,府勞動一字第1103416010號,全翊纖維工業股份有限公司何錦昌,勞動基準法第24條;勞動基準法第32條第2項,雇主未依規定加給勞工延長工作時間工資;雇主延長勞工之工作時間連同正常工作時間，1日不得超過12小時；延長之工作時間，1個月不得超過46小時。,40000,
