主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
桃園市,20180503,20180315,107年府勞檢字10700530051號,樹籽股份有限公司林祥波,勞基法第24條第2項,休息日工作未依規定給付工資,,
桃園市,20180503,20180315,107年府勞檢字10700530052號,樹籽股份有限公司林祥波,勞基法第36條第1項,每七日中未有二日之休息作為例假及休息日,,
桃園市,20180503,20180315,107年府勞檢字1070053005號,樹籽股份有限公司林祥波,勞基法第24條第1項,延長工作時間未依規定加給工資,,
桃園市,20181106,20180906,107年府勞檢字1070168222號,樹籽股份有限公司林祥波,勞基法第24條,延長工作時間未依規定加給工資,,
桃園市,20200506,20200309,109年府勞檢字1090041813號,樹籽股份有限公司林祥波,勞基法第24條第1項,延長工作時間未依規定加給工資,,
桃園市,20200506,20200309,109年府勞檢字1090041813號,樹籽股份有限公司林祥波,勞基法第24條第1項,延長工作時間未依規定加給工資,,
桃園市,20180503,20180315,107年府勞檢字10700530051號,樹籽股份有限公司林祥波,勞基法第24條第2項,休息日工作未依規定給付工資,,
桃園市,20180503,20180315,107年府勞檢字10700530052號,樹籽股份有限公司林祥波,勞基法第36條第1項,每七日中未有二日之休息作為例假及休息日,,
桃園市,20180503,20180315,107年府勞檢字1070053005號,樹籽股份有限公司林祥波,勞基法第24條第1項,延長工作時間未依規定加給工資,,
桃園市,20181106,20180906,107年府勞檢字1070168222號,樹籽股份有限公司林祥波,勞基法第24條,延長工作時間未依規定加給工資,,
桃園市,20200506,20200309,109年府勞檢字1090041813號,樹籽股份有限公司林祥波,勞基法第24條第1項,延長工作時間未依規定加給工資,,
桃園市,20200506,20200309,109年府勞檢字1090041813號,樹籽股份有限公司林祥波,勞基法第24條第1項,延長工作時間未依規定加給工資,,
