主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20250106,20241106,北市勞動字第11360938891號,弘一資訊股份有限公司盧守誠,勞動基準法第30條第6項;勞動基準法第38條第5項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;未將勞工特別休假之期日及未休日數所發給之工資數額，記載於勞工工資清冊，或未將內容以書面通知勞工,40000,
