主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台南市,20181210,20181122,府勞檢字第1071293302號,台灣國際開發事業有限公司李青黛,勞動基準法第24條;勞動基準法第36條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假。,,
台南市,20190610,20190515,府勞檢字第1080540350號,台灣國際開發事業有限公司李青黛,勞動基準法第30條第6項;勞動基準法第36條,未逐日記載勞工出勤情形至分鐘為止;每七日中未有一日之休息作為例假。,,
新北市,20191031,20190719,新北府勞檢字第10842673361號,台灣國際開發事業有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20191031,20190719,新北府勞檢字第10842673362號,台灣國際開發事業有限公司,勞動基準法第36條第1項,每七日中未有一日之休息作為例假,,
新北市,20191031,20190719,新北府勞檢字第1084267336號,台灣國際開發事業有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
屏東縣,20240911,20240715,屏府勞動資字第1130052437號,台灣國際開發事業有限公司李青黛,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資。,20000,
屏東縣,20250108,20241206,屏府勞動資字第1130193844號,台灣國際開發事業有限公司李青黛,勞動基準法第38條第1項,未依規定給予特別休假。,20000,
屏東縣,20250305,20250203,屏府勞動資字第114001636290;114001636291號,台灣國際開發事業有限公司李青黛,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定。,40000,
台南市,20181210,20181122,府勞檢字第1071293302號,台灣國際開發事業有限公司李青黛,勞動基準法第24條;勞動基準法第36條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假。,,
台南市,20190610,20190515,府勞檢字第1080540350號,台灣國際開發事業有限公司李青黛,勞動基準法第30條第6項;勞動基準法第36條,未逐日記載勞工出勤情形至分鐘為止;每七日中未有一日之休息作為例假。,,
新北市,20191031,20190719,新北府勞檢字第10842673361號,台灣國際開發事業有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20191031,20190719,新北府勞檢字第10842673362號,台灣國際開發事業有限公司,勞動基準法第36條第1項,每七日中未有一日之休息作為例假,,
新北市,20191031,20190719,新北府勞檢字第1084267336號,台灣國際開發事業有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
屏東縣,20240911,20240715,屏府勞動資字第1130052437號,台灣國際開發事業有限公司李青黛,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資。,20000,
屏東縣,20250108,20241206,屏府勞動資字第1130193844號,台灣國際開發事業有限公司李青黛,勞動基準法第38條第1項,未依規定給予特別休假。,20000,
屏東縣,20250305,20250203,屏府勞動資字第114001636290;114001636291號,台灣國際開發事業有限公司李青黛,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定。,40000,
