主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
桃園市,20231103,20230921,112年府勞檢字1120264028號,巨圓紙業股份有限公司宋寶勳,勞基法第24條第1項,延長工作時間未依規定加給工資,50000,
桃園市,20231005,20230814,府勞檢字第1120222773號,巨圓紙業股份有限公司宋寶勳,職業安全衛生設施規則第116條第12款暨職業安全衛生法第6條第1項;機械設備器具安全標準第78條暨職業安全衛生法第6條第1項,雇主對於勞動場所作業之車輛機械，應使駕駛者或有關人員負責執行下列事項：一、…。十二、堆高機於駕駛者離開其位置時，應採將貨叉等放置於地面，並將原動機熄火、制動。十三、…。;堆高機應設置前照燈及後照燈。但堆高機已註明限照度良好場所使用者，不在此限。,,
桃園市,20231005,20230814,府勞檢字第1120222946號,巨圓紙業股份有限公司宋寶勳,職業安全衛生設施規則第281條第1項暨職業安全衛生法第6條第1項;職業安全衛生設施規則第225條第1項暨職業安全衛生法第6條第1項;職業安全衛生設施規則第116條第10款暨職業安全衛生法第6條第1項,雇主對於在高度二公尺以上之高處作業，勞工有墜落之虞者，應使勞工確實使用安全帶、安全帽及其他必要之防護具，但經雇主採安全網等措施者，不在此限。;雇主對於在高度二公尺以上之處所進行作業，勞工有墜落之虞者，應以架設施工架或其他方法設置工作台。但工作台之邊緣及開口部分等，不在此限。;雇主對於勞動場所作業之車輛機械，應使駕駛者或有關人員負責執行下列事項：一、…。十、不得使勞工搭載於堆高機之貨叉所承載貨物之托板、撬板及其他堆高機(乘坐席以外)部分。但停止行駛之堆高機，已採取防止勞工墜落設備或措施者，不在此限。十一、…。,,
桃園市,20231103,20230921,112年府勞檢字1120264028號,巨圓紙業股份有限公司宋寶勳,勞基法第24條第1項,延長工作時間未依規定加給工資,50000,
桃園市,20231005,20230814,府勞檢字第1120222773號,巨圓紙業股份有限公司宋寶勳,職業安全衛生設施規則第116條第12款暨職業安全衛生法第6條第1項;機械設備器具安全標準第78條暨職業安全衛生法第6條第1項,雇主對於勞動場所作業之車輛機械，應使駕駛者或有關人員負責執行下列事項：一、…。十二、堆高機於駕駛者離開其位置時，應採將貨叉等放置於地面，並將原動機熄火、制動。十三、…。;堆高機應設置前照燈及後照燈。但堆高機已註明限照度良好場所使用者，不在此限。,,
桃園市,20231005,20230814,府勞檢字第1120222946號,巨圓紙業股份有限公司宋寶勳,職業安全衛生設施規則第281條第1項暨職業安全衛生法第6條第1項;職業安全衛生設施規則第225條第1項暨職業安全衛生法第6條第1項;職業安全衛生設施規則第116條第10款暨職業安全衛生法第6條第1項,雇主對於在高度二公尺以上之高處作業，勞工有墜落之虞者，應使勞工確實使用安全帶、安全帽及其他必要之防護具，但經雇主採安全網等措施者，不在此限。;雇主對於在高度二公尺以上之處所進行作業，勞工有墜落之虞者，應以架設施工架或其他方法設置工作台。但工作台之邊緣及開口部分等，不在此限。;雇主對於勞動場所作業之車輛機械，應使駕駛者或有關人員負責執行下列事項：一、…。十、不得使勞工搭載於堆高機之貨叉所承載貨物之托板、撬板及其他堆高機(乘坐席以外)部分。但停止行駛之堆高機，已採取防止勞工墜落設備或措施者，不在此限。十一、…。,,
