主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20171201,20171026,北市勞動字第10638331200號,英協文教有限公司安翠雅,勞動基準法第36條第1項,未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20180507,20180314,北市勞動字第10730225000號,英協文教有限公司安翠雅,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,,
台北市,20210401,20210204,北市勞動字第11060066901號,英協文教有限公司安翠雅,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,90000,
台北市,20210401,20210204,北市勞動字第11060066901號,英協文教有限公司安翠雅,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,90000,
台北市,20241007,20240812,北市勞動字第11360197591號,英協文教有限公司安翠雅,勞動基準法第32條第1項;勞動基準法第24條第2項,未經工會或勞資會議同意使勞工延長工時;未依法給付休息日工作之工資,40000,
台北市,20171201,20171026,北市勞動字第10638331200號,英協文教有限公司安翠雅,勞動基準法第36條第1項,未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20180507,20180314,北市勞動字第10730225000號,英協文教有限公司安翠雅,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,,
台北市,20210401,20210204,北市勞動字第11060066901號,英協文教有限公司安翠雅,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,90000,
台北市,20210401,20210204,北市勞動字第11060066901號,英協文教有限公司安翠雅,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,90000,
台北市,20241007,20240812,北市勞動字第11360197591號,英協文教有限公司安翠雅,勞動基準法第32條第1項;勞動基準法第24條第2項,未經工會或勞資會議同意使勞工延長工時;未依法給付休息日工作之工資,40000,
