主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
桃園市,20160206,20160104,104年府勞條字10403353101號,茂迪股份有限公司桃園分公司張秉衡,勞基法第24條,延長工作時間未依規定加給工資,,
桃園市,20160206,20160104,104年府勞條字1040335310號,茂迪股份有限公司桃園分公司張秉衡,勞基法第32條第2項,延長工作時間超過法令規定,,
桃園市,20161010,20160926,105年府勞檢字1050234643號,茂迪股份有限公司張秉衡,勞基法第32條第2項,延長工作時間超過法令規定,,
桃園市,20170106,20161226,105年府勞檢字字1050320633號,茂迪股份有限公司張秉衡,勞基法第39條,假日工資未給或於休假日工作未依規定加給工資,,
桃園市,20180108,20171114,106年府勞檢字1060267416號,茂迪股份有限公司張秉衡,勞基法第36條第1項,每七日中未有二日之休息作為例假及休息日,,
科技部南部科學工業園區,20180828,20180628,南環字第1070018991號,茂迪股份有限公司,勞動基準法第24條,雇主延長勞工工作時間者，其延長工作時間之工資，依下列標準加給：一、延長工作時間在二小時以內者，按平日每小時工資額加給三分之一以上。二、再延長工作時間在二小時以內者，按平日每小時工資額加給三分之二以上。三、依第三十二條第四項規定，延長工作時間者，按平日每小時工資額加倍發給。雇主使勞工於第三十六條所定休息日工作，工作時間在二小時以內者，其工資按平日每小時工資額另再加給一又三分之一以上；工作二小時後再繼續工作者，按平日每小時工資額另再加給一又三分之二以上。,,
科技部南部科學工業園區,20190212,20181207,南環字第1070035411A號,茂迪股份有限公司,勞動基準法第24條,雇主延長勞工工作時間者，其延長工作時間之工資依左列標準加給之：一、延長工作時間在2小時以內者，按平日每小時工資額加給三分之一以上。二、再延長工作時間在2小時以內者，按平日每小時工資額加給三分之二以上…,,
科技部南部科學工業園區,20190712,20190424,南環字第1080011178號,茂迪股份有限公司,勞動基準法第24條,第24條第1項：「雇主延長勞工工作時間者，其延長工作時間之工資依左列標準加給之：一、延長工作時間在2小時以內者，按平日每小時工資額加給三分之一以上。二、再延長工作時間在2小時以內者，按平日每小時工資額加給三分之二以上…」。,,
科技部南部科學工業園區,20190424,20190424,南環字第1080011178號,茂迪股份有限公司園區分公司,勞動基準法第24條,第24條：「雇主延長勞工工作時間者，其延長工作時間之工資，依下列標準加給」,,
科技部南部科學工業園區,20200824,20200529,南環字第1090014484號,茂迪股份有限公司,勞動基準法第30條第6項;勞動基準法第49條第5項,未依規定置備勞工出勤紀錄;使妊娠或哺乳期間之女工於午後十時至翌晨六時之時間內工作,,
桃園市,20160206,20160104,104年府勞條字10403353101號,茂迪股份有限公司桃園分公司張秉衡,勞基法第24條,延長工作時間未依規定加給工資,,
桃園市,20160206,20160104,104年府勞條字1040335310號,茂迪股份有限公司桃園分公司張秉衡,勞基法第32條第2項,延長工作時間超過法令規定,,
桃園市,20161010,20160926,105年府勞檢字1050234643號,茂迪股份有限公司張秉衡,勞基法第32條第2項,延長工作時間超過法令規定,,
桃園市,20170106,20161226,105年府勞檢字字1050320633號,茂迪股份有限公司張秉衡,勞基法第39條,假日工資未給或於休假日工作未依規定加給工資,,
桃園市,20180108,20171114,106年府勞檢字1060267416號,茂迪股份有限公司張秉衡,勞基法第36條第1項,每七日中未有二日之休息作為例假及休息日,,
科技部南部科學工業園區,20180828,20180628,南環字第1070018991號,茂迪股份有限公司,勞動基準法第24條,雇主延長勞工工作時間者，其延長工作時間之工資，依下列標準加給：一、延長工作時間在二小時以內者，按平日每小時工資額加給三分之一以上。二、再延長工作時間在二小時以內者，按平日每小時工資額加給三分之二以上。三、依第三十二條第四項規定，延長工作時間者，按平日每小時工資額加倍發給。雇主使勞工於第三十六條所定休息日工作，工作時間在二小時以內者，其工資按平日每小時工資額另再加給一又三分之一以上；工作二小時後再繼續工作者，按平日每小時工資額另再加給一又三分之二以上。,,
科技部南部科學工業園區,20190212,20181207,南環字第1070035411A號,茂迪股份有限公司,勞動基準法第24條,雇主延長勞工工作時間者，其延長工作時間之工資依左列標準加給之：一、延長工作時間在2小時以內者，按平日每小時工資額加給三分之一以上。二、再延長工作時間在2小時以內者，按平日每小時工資額加給三分之二以上…,,
科技部南部科學工業園區,20190712,20190424,南環字第1080011178號,茂迪股份有限公司,勞動基準法第24條,第24條第1項：「雇主延長勞工工作時間者，其延長工作時間之工資依左列標準加給之：一、延長工作時間在2小時以內者，按平日每小時工資額加給三分之一以上。二、再延長工作時間在2小時以內者，按平日每小時工資額加給三分之二以上…」。,,
科技部南部科學工業園區,20190424,20190424,南環字第1080011178號,茂迪股份有限公司園區分公司,勞動基準法第24條,第24條：「雇主延長勞工工作時間者，其延長工作時間之工資，依下列標準加給」,,
科技部南部科學工業園區,20200824,20200529,南環字第1090014484號,茂迪股份有限公司,勞動基準法第30條第6項;勞動基準法第49條第5項,未依規定置備勞工出勤紀錄;使妊娠或哺乳期間之女工於午後十時至翌晨六時之時間內工作,,
