主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20130531,20130327,府勞動字第10230223800號,指南汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20130928,20130705,府勞動字第10232785400號,指南汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20150605,20150420,府勞動字第10431158000號,指南汽車客運股份有限公司呂奇,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
新北市,20160823,20150123,新北府勞檢字第10430510811號,指南汽車客運股份有限公司,勞動基準法第36條,每七日中未有一日之休息作為例假,,
新北市,20160823,20150123,新北府勞檢字第1043051081號,指南汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20151214,新北府勞檢字第10430795111號,指南汽車客運股份有限公司,勞動基準法第36條,每七日中未有一日之休息作為例假,,
新北市,20160823,20151214,新北府勞檢字第1043079511號,指南汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20161208,20161020,新北府勞檢字第1053465536號,指南汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20170609,20170414,北市勞動字第10630344800號,指南汽車客運股份有限公司呂奇峯,勞動基準法第36條,每七日中未有一日之休息作為例假,,
台北市,20170901,20170717,北市勞動字第10632833700號,指南汽車客運股份有限公司呂奇,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20180221,20171130,新北府勞檢字第10635892121號,指南汽車客運股份有限公司,勞動基準法第36條,每七日中未有一日之休息作為例假,,
新北市,20180221,20171130,新北府勞檢字第1063589212號,指南汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20180302,20180111,北市勞動字第10639735100號,指南汽車客運股份有限公司呂奇峯,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20181106,20180913,北市勞動字第10760400151號,指南汽車客運股份有限公司呂奇峯,勞動基準法第32條第2項;勞動基準法第34條第2項;勞動基準法第35條,延長工作時間超過法令規定;晝夜輪班制勞工於更換班次時，雇主未給予輪班勞工適當之休息時間;勞工繼續工作4小時未給予至少30分鐘之休息,,訴願駁回
台北市,20130531,20130327,府勞動字第10230223800號,指南汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20130928,20130705,府勞動字第10232785400號,指南汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20150605,20150420,府勞動字第10431158000號,指南汽車客運股份有限公司呂奇,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
台北市,20130531,20130327,府勞動字第10230223800號,指南汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20130928,20130705,府勞動字第10232785400號,指南汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20150605,20150420,府勞動字第10431158000號,指南汽車客運股份有限公司呂奇,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
新北市,20160823,20150123,新北府勞檢字第10430510811號,指南汽車客運股份有限公司,勞動基準法第36條,每七日中未有一日之休息作為例假,,
新北市,20160823,20150123,新北府勞檢字第1043051081號,指南汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
