主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20180221,20171212,新北府勞檢字第1063590522號,慶良電子股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20181015,20180821,新北府勞檢字第1073578180號,慶良電子股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20240223,20231212,新北府勞檢字第1124689305號,慶良電子股份有限公司簡聰明,勞動基準法第32條第2項,延長工作時間超過法令規定,50000,
新北市,20250214,20241225,新北府勞檢字第1134671254號,慶良電子股份有限公司簡聰明,勞動基準法第32條第2項,延長工作時間超過法令規定,80000,
新北市,20180221,20171212,新北府勞檢字第1063590522號,慶良電子股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20181015,20180821,新北府勞檢字第1073578180號,慶良電子股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20240223,20231212,新北府勞檢字第1124689305號,慶良電子股份有限公司簡聰明,勞動基準法第32條第2項,延長工作時間超過法令規定,50000,
新北市,20250214,20241225,新北府勞檢字第1134671254號,慶良電子股份有限公司簡聰明,勞動基準法第32條第2項,延長工作時間超過法令規定,80000,
