主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20151211,20151014,新北府勞檢字第10430719821號,淡水汽車客運股份有限公司,勞動基準法第36條,每七日中未有一日之休息作為例假,,
新北市,20151211,20151014,新北府勞檢字第1043071982號,淡水汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20170218,20161222,新北府勞檢字第1053474248號,淡水汽車客運股份有限公司,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,,
新北市,20180221,20171026,新北府勞資字第10620791821號,淡水汽車客運股份有限公司,勞動基準法第34條第2項,更換班次時未給予適當之休息時間,,
新北市,20180221,20171026,新北府勞資字第1062079182號,淡水汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20151211,20151014,新北府勞檢字第10430719821號,淡水汽車客運股份有限公司,勞動基準法第36條,每七日中未有一日之休息作為例假,,
新北市,20151211,20151014,新北府勞檢字第1043071982號,淡水汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20170218,20161222,新北府勞檢字第1053474248號,淡水汽車客運股份有限公司,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,,
新北市,20180221,20171026,新北府勞資字第10620791821號,淡水汽車客運股份有限公司,勞動基準法第34條第2項,更換班次時未給予適當之休息時間,,
新北市,20180221,20171026,新北府勞資字第1062079182號,淡水汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20180615,20180417,新北府勞檢字第1073560756號,淡水汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20190416,20190128,新北府勞檢字第1084243143號,淡水汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20191031,20190717,新北府勞檢字第1084266980號,淡水汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20200420,20200211,新北府勞檢字第1094763478號,淡水汽車客運股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20210219,20201207,新北府勞檢字第1094801798號,淡水汽車客運股份有限公司呂奇峯,勞動基準法第32條第2項,延長工作時間超過法令規定,550000,
勞動部勞工保險局,20210712,20210503,保退三字第11060046900號,淡水汽車客運股份有限公司呂奇,勞工退休金條例第15條第2項,雇主未依規定覈實申報調整勞工退休金提繳工資。,5000,
新北市,20210820,20210507,新北府勞檢字第1104724610號,淡水汽車客運股份有限公司呂奇峯,勞動基準法第38條第4項,勞工之特別休假，因年度終結或契約終止而未休之日數，雇主應發給工資,40000,
新北市,20211217,20211006,新北府勞檢字第1104740802號,淡水汽車客運股份有限公司呂奇峯,勞動基準法第23條第1項,工資未定期給付勞工或未提供勞工工資各項目計算方式明細,40000,
新北市,20221021,20220707,新北府勞檢字第1114751400號,淡水汽車客運股份有限公司呂奇峯,勞動基準法第32條第2項,延長工作時間超過法令規定,550000,
新北市,20231020,20230724,新北府勞檢字第11246727291號,淡水汽車客運股份有限公司呂奇峯,勞動基準法第34條第2項,更換班次時未給予適當之休息時間,40000,
新北市,20231020,20230724,新北府勞檢字第1124672729號,淡水汽車客運股份有限公司呂奇峯,勞動基準法第32條第2項,延長工作時間超過法令規定,500000,
新北市,20240223,20231221,新北府勞檢字第11246904101號,淡水汽車客運股份有限公司呂奇峯,勞動基準法第34條第2項,更換班次時未給予適當之休息時間,80000,
新北市,20240223,20231221,新北府勞檢字第1124690410號,淡水汽車客運股份有限公司呂奇峯,勞動基準法第32條第2項,延長工作時間超過法令規定,650000,
新北市,20250214,20240527,新北府勞檢字第1134646143號,淡水汽車客運股份有限公司呂奇峯,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,40000,
新北市,20250421,20250108,新北府勞檢字第1144660139號,淡水汽車客運股份有限公司呂奇峯,勞動基準法第32條第2項,延長工作時間超過法令規定,500000,
