主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
高雄市,20160705,20160412,高市勞條字第10532636400號,御宿旅館有限公司,勞動基準法第22條第2項;勞動基準法第36條;勞動基準法第38條,工資未全額直接給付勞工;每七日中未有一日之休息作為例假;未依規定給予特別休假,,
高雄市,20160705,20160412,高市勞條字第10532636400號,御宿旅館有限公司,勞動基準法第22條第2項;勞動基準法第36條;勞動基準法第38條,工資未全額直接給付勞工;每七日中未有一日之休息作為例假;未依規定給予特別休假,,
