主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台南市,20190610,20190515,府勞檢字第1080541099號,元山科技工業股份有限公司陳建榮,勞動基準法第32條第2項,延長工作時間超過法令規定。,,
高雄市,20191209,20191030,高市勞條字第10839282400號,元山科技工業股份有限公司陳建榮,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第34條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定;晝夜輪班制更換工作班次未依規定給予休息,,
職業安全衛生署,20201008,20200715,勞職授字第10902027021號,元山科技工業股份有限公司,職業安全衛生管理辦法第86條暨職業安全衛生法第23條第1項,勞工人數在三十人以上之事業單位，依第二條之一至第三條之一、第六條規定設管理單位或置管理人員時，未填具職業安全衛生管理單位（人員）設置（變更）報備書，陳報勞動檢查機構備查。,,
高雄市,20220408,20220222,高市勞條字第11131176500號,元山科技工業股份有限公司陳冠宏,勞動基準法第32條第2項,延長工作時間超過法令規定,50000,
台南市,20230910,20230801,南市勞安字第1120974489號,元山科技工業股份有限公司陳冠宏,勞動基準法第32條第2項,延長工作時間超過法令規定。,50000,
高雄市,20230410,20230224,高市勞條字第11230967500號,元山科技工業股份有限公司陳冠宏,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第38條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;未依規定給予特別休假,170000,
高雄市,20230907,20230731,高市勞條字第11235248200號,元山科技工業股份有限公司陳冠宏,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定。,150000,
台南市,20190610,20190515,府勞檢字第1080541099號,元山科技工業股份有限公司陳建榮,勞動基準法第32條第2項,延長工作時間超過法令規定。,,
高雄市,20191209,20191030,高市勞條字第10839282400號,元山科技工業股份有限公司陳建榮,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第34條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定;晝夜輪班制更換工作班次未依規定給予休息,,
職業安全衛生署,20201008,20200715,勞職授字第10902027021號,元山科技工業股份有限公司,職業安全衛生管理辦法第86條暨職業安全衛生法第23條第1項,勞工人數在三十人以上之事業單位，依第二條之一至第三條之一、第六條規定設管理單位或置管理人員時，未填具職業安全衛生管理單位（人員）設置（變更）報備書，陳報勞動檢查機構備查。,,
高雄市,20220408,20220222,高市勞條字第11131176500號,元山科技工業股份有限公司陳冠宏,勞動基準法第32條第2項,延長工作時間超過法令規定,50000,
台南市,20230910,20230801,南市勞安字第1120974489號,元山科技工業股份有限公司陳冠宏,勞動基準法第32條第2項,延長工作時間超過法令規定。,50000,
高雄市,20230410,20230224,高市勞條字第11230967500號,元山科技工業股份有限公司陳冠宏,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第38條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;未依規定給予特別休假,170000,
高雄市,20230907,20230731,高市勞條字第11235248200號,元山科技工業股份有限公司陳冠宏,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定。,150000,
