主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
桃園市,20240108,20231103,112年府勞條字11203009441號,天海供應鏈物流股份有限公司曾繁湘,勞基法第36條第1項,每7日中未有2日之休息作為例假及休息日,20000,
桃園市,20240108,20231103,112年府勞條字1120300944號,天海供應鏈物流股份有限公司曾繁湘,勞基法第24條第2項,未依規定給付休息日工作之工資,20000,
桃園市,20250205,20241225,113年府勞條字11303626071號,天海供應鏈物流股份有限公司曾繁湘,勞基法第32條第2項,延長工作時間超過法令規定,20000,
桃園市,20250205,20241225,113年府勞條字11303626072號,天海供應鏈物流股份有限公司曾繁湘,勞基法第34條第2項,輪班更換班次未給予勞工至少連續11小時之休息時間,20000,
桃園市,20250205,20241225,113年府勞條字1130362607號,天海供應鏈物流股份有限公司曾繁湘,勞基法第22條第2項,工資未全額直接給付勞工,20000,
桃園市,20240108,20231103,112年府勞條字11203009441號,天海供應鏈物流股份有限公司曾繁湘,勞基法第36條第1項,每7日中未有2日之休息作為例假及休息日,20000,
桃園市,20240108,20231103,112年府勞條字1120300944號,天海供應鏈物流股份有限公司曾繁湘,勞基法第24條第2項,未依規定給付休息日工作之工資,20000,
桃園市,20250205,20241225,113年府勞條字11303626071號,天海供應鏈物流股份有限公司曾繁湘,勞基法第32條第2項,延長工作時間超過法令規定,20000,
桃園市,20250205,20241225,113年府勞條字11303626072號,天海供應鏈物流股份有限公司曾繁湘,勞基法第34條第2項,輪班更換班次未給予勞工至少連續11小時之休息時間,20000,
桃園市,20250205,20241225,113年府勞條字1130362607號,天海供應鏈物流股份有限公司曾繁湘,勞基法第22條第2項,工資未全額直接給付勞工,20000,
