主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20121001,20120821,府勞動字第10136481500號,光大營造股份有限公司,勞動基準法第22條第2項;勞動基準法第30條第5項;勞動基準法第36條;勞動基準法第37條;勞動基準法第38條,工資未全額給付給勞工;未依規定置備勞工出勤紀錄;每七日中未有一日之休息作為例假;依規定應放假之日未予休假;未依規定給予特別休假,,
