主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
勞動部勞工保險局,20210412,20210224,保退一字第11069911025號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,69881,
勞動部勞工保險局,20210610,20210422,保退一字第11069911045號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,58952,
勞動部勞工保險局,20210810,20210624,保退一字第11069911065號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,72414,
勞動部勞工保險局,20211012,20210823,保退一字第11069911085號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,56998,
勞動部勞工保險局,20220610,20220427,保退一字第11169911045號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,90484,
勞動部勞工保險局,20220810,20220627,保退一字第11169911065號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,54883,
勞動部勞工保險局,20221011,20220824,保退一字第11169911085號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,45936,
勞動部勞工保險局,20221212,20221026,保退一字第11169911105號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,28552,
新北市,20230217,20221215,新北府勞檢字第1114771978號,偉盛公寓大廈管理維護股份有限公司白騰,職業安全衛生法第26條第1項,事業單位以其事業之全部或一部分交付承攬時，未於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施,,
新北市,20230217,20221215,新北府勞檢字第1114771979號,偉盛公寓大廈管理維護股份有限公司白騰,職業安全衛生法第27條第1項,事業單位與承攬人、再承攬人分別僱用勞工共同作業時為防止職業災害，原事業單位未採取必要措施,,
勞動部勞工保險局,20230612,20230426,保退一字第11269911045號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,32454,
勞動部勞工保險局,20230810,20230626,保退一字第11269911065號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,68814,
勞動部勞工保險局,20231011,20230824,保退一字第11269911085號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,118704,
勞動部勞工保險局,20231211,20231026,保退一字第11269911105號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,132654,
勞動部勞工保險局,20240215,20231221,保退一字第11269911125號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,97498,
桃園市,20240205,20231228,112年府勞檢字11203655231號,偉盛公寓大廈管理維護股份有限公司白騰,勞基法第30條第6項,未逐日記載勞工出勤情形至分鐘為止,20000,
桃園市,20240205,20231228,112年府勞檢字11203655232號,偉盛公寓大廈管理維護股份有限公司白騰,勞基法第38條第4項,未發給因年度終結或契約終止特休未休日數之工資,20000,
桃園市,20240205,20231228,112年府勞檢字1120365523號,偉盛公寓大廈管理維護股份有限公司白騰,勞基法第22條第2項,工資未全額直接給付勞工,20000,
勞動部勞工保險局,20240410,20240226,保退一字第11369911025號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,92896,
勞動部勞工保險局,20240611,20240425,保退一字第11369911045號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,34560,
勞動部勞工保險局,20240812,20240625,保退一字第11369911065號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,83672,
勞動部勞工保險局,20241011,20240827,保退一字第11369911085號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,53619,
勞動部勞工保險局,20241210,20241028,保退一字第11369911105號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,49100,
勞動部勞工保險局,20250210,20241225,保退一字第11369911125號,偉盛公寓大廈管理維護股份有限公司白騰,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,24435,
