主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20171002,20170829,北市勞動字第10635980800號,中工保全股份有限公司朱亞虎,勞動基準法第21條第1項;勞動基準法第32條第2項,未達基本工資;延長工作時間超過法令規定,,
台北市,20171002,20170811,北市勞動字第10636127700號,中工保全股份有限公司朱亞虎,勞動基準法第36條,每七日中未有一日之休息作為例假,,
台北市,20190102,20181122,北市勞動字第10760403721號,中工保全股份有限公司朱亞虎,勞動基準法第24條第1項,延長工作時間未依規定加給工資,,
桃園市,20181206,20181022,107年府勞檢字1070266612號,中工保全股份有限公司朱亞虎,勞基法第36條第1項,每7日中未有2日之休息作為例假及休息日,,
彰化縣,20210105,20201111,府勞動字第1090400842號,中工保全股份有限公司朱亞虎,勞動基準法第32條第2項,延長工作時間超過法令規定。,20000,
勞動部勞工保險局,20210910,20210720,保退二字第11060098750號,中工保全股份有限公司朱亞虎,勞工退休金條例第15條第2項,雇主未依規定覈實申報調整勞工退休金提繳工資。,5000,
苗栗縣,20220210,20220121,府勞資字第1110016486號,中工保全股份有限公司朱亞虎,勞動基準法第24條,低於基本工資;未依規定給付延長工時工資,20000,
南投縣,20230921,20230921,府社勞資字第1120226235號,中工保全股份有限公司單篤武,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
南投縣,20230921,20230921,府社勞資字第1120226274號,中工保全股份有限公司單篤武,勞動基準法第34條第2項,依前項更換班次時，至少應有連續十一小時之休息時間,20000,
國家科學及技術委員會新竹科學園區,20250305,20250113,竹環字第1140001915號,中工保全股份有限公司單篤武,勞動基準法第22條第2項,工資未全額直接給付給勞工,20000,
