主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
花蓮縣,20170301,20170209,府社勞字第1060023945號,宜花東遊覽車客運股份有限公司,勞基法第36條,未依規定每7日應有1日休息作為例假。,,
花蓮縣,20200105,20191211,府社勞字第1080269020A號,宜花東遊覽車客運股份有限公司翁美雲,勞基法第24條第1項;勞基法第34條第2項;勞基法第36條第1項,未加給延長工作時間工資輪班間隔休息時間未達11小時未有每7日有2日之休息,,
花蓮縣,20210708,20210506,府社勞字第1100085360A號,宜花東遊覽車客運股份有限公司游麗雲,勞動基準法第22條第2項,工資未全額直接給付給勞工,20000,
花蓮縣,20210708,20210506,府社勞字第1100085360B號,宜花東遊覽車客運股份有限公司游麗雲,勞動基準法第24條第1項,延長工作時間未依規定加給工資,40000,
花蓮縣,20210708,20210506,府社勞字第1100085360C號,宜花東遊覽車客運股份有限公司游麗雲,勞動基準法第24條第2項,未依規定給付休息日工作之工資,20000,
花蓮縣,20210708,20210506,府社勞字第1100085360D號,宜花東遊覽車客運股份有限公司游麗雲,勞動基準法第34條第2項,晝夜輪班制更換工作班次未依規定給予休息,40000,
花蓮縣,20210708,20210506,府社勞字第1100085360E號,宜花東遊覽車客運股份有限公司游麗雲,勞動基準法第36條第1項,未每7日有2日之休息,40000,
花蓮縣,20250108,20241128,1130233578,宜花東遊覽車客運股份有限公司翁美雲,勞動基準法第24條第1項,未依規定加給延長工時工資。,20000,遊覽車客運業勞動條件專案檢查
花蓮縣,20170301,20170209,府社勞字第1060023945號,宜花東遊覽車客運股份有限公司,勞基法第36條,未依規定每7日應有1日休息作為例假。,,
花蓮縣,20200105,20191211,府社勞字第1080269020A號,宜花東遊覽車客運股份有限公司翁美雲,勞基法第24條第1項;勞基法第34條第2項;勞基法第36條第1項,未加給延長工作時間工資輪班間隔休息時間未達11小時未有每7日有2日之休息,,
花蓮縣,20210708,20210506,府社勞字第1100085360A號,宜花東遊覽車客運股份有限公司游麗雲,勞動基準法第22條第2項,工資未全額直接給付給勞工,20000,
花蓮縣,20210708,20210506,府社勞字第1100085360B號,宜花東遊覽車客運股份有限公司游麗雲,勞動基準法第24條第1項,延長工作時間未依規定加給工資,40000,
花蓮縣,20210708,20210506,府社勞字第1100085360C號,宜花東遊覽車客運股份有限公司游麗雲,勞動基準法第24條第2項,未依規定給付休息日工作之工資,20000,
花蓮縣,20210708,20210506,府社勞字第1100085360D號,宜花東遊覽車客運股份有限公司游麗雲,勞動基準法第34條第2項,晝夜輪班制更換工作班次未依規定給予休息,40000,
花蓮縣,20210708,20210506,府社勞字第1100085360E號,宜花東遊覽車客運股份有限公司游麗雲,勞動基準法第36條第1項,未每7日有2日之休息,40000,
花蓮縣,20250108,20241128,1130233578,宜花東遊覽車客運股份有限公司翁美雲,勞動基準法第24條第1項,未依規定加給延長工時工資。,20000,遊覽車客運業勞動條件專案檢查
