主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20130331,20130121,府勞動字第10141067600號,美商利惠國際有限公司,勞動基準法第30條第5項;勞動基準法第32條第2項;勞動基準法第36條,未依規定置備勞工出勤紀錄;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
台北市,20130331,20130121,府勞動字第10141067600號,美商利惠國際有限公司,勞動基準法第30條第5項;勞動基準法第32條第2項;勞動基準法第36條,未依規定置備勞工出勤紀錄;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
