主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
桃園市,20170906,20170724,106年府勞檢字1060172274號,台朔環保科技股份有限公司王瑞華,勞基法第32條第2項,延長工作時間超過法令規定,,
台北市,20180903,20180718,北市勞動字第10760027061號,台朔環保科技股份有限公司王瑞華,勞動基準法第24條第1項,延長工作時間未依規定加給工資,,
桃園市,20170906,20170724,106年府勞檢字1060172274號,台朔環保科技股份有限公司王瑞華,勞基法第32條第2項,延長工作時間超過法令規定,,
台北市,20180903,20180718,北市勞動字第10760027061號,台朔環保科技股份有限公司王瑞華,勞動基準法第24條第1項,延長工作時間未依規定加給工資,,
桃園市,20180807,20180615,107年府勞檢字10701429491號,台朔環保科技股份有限公司王瑞華,勞基法第32條第2項,延長工作時間超過法令規定,,
桃園市,20180807,20180615,107年府勞檢字10701429492號,台朔環保科技股份有限公司王瑞華,勞基法第39條,例假、休息日、第37條所定之休假及特別休假工作未依規定加給工資,,
桃園市,20180807,20180615,107年府勞檢字1070142949號,台朔環保科技股份有限公司王瑞華,勞基法第24條第1項,雇主未依規定給付延長工作時間之工資,,
雲林縣,20190105,20181210,府勞動一字第1073423047號,台朔環保科技股份有限公司,勞基法第24條,雇主延長工作時間未依規定加給工資。,,
桃園市,20200106,20191119,108年府勞檢字10802895391號,台朔環保科技股份有限公司王瑞華,勞基法第38條第1項,未依規定給予繼續工作滿一定期間勞工之特別休假,,
桃園市,20200106,20191119,108年府勞檢字1080289539號,台朔環保科技股份有限公司王瑞華,勞基法第22條第2項,工資未全額直接給付勞工,,
