主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新竹縣,20160505,20160426,105年府勞資字1050029925號,大三鴻國際貨櫃股份有限公司,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄，並保存5年,,
職業安全衛生署,20170626,20170424,勞職授字第1060201852號,大三鴻國際貨櫃股份有限公司,職業安全衛生設施規則第43條第1項、第56條、第116條、第241條及第250條暨職業安全衛生法第6條第1項,對於貨櫃起重機引擎轉軸及傳動帶等有危害勞工之虞之部分，未設置護罩及護網等設備；對鑽孔機等旋轉刃具作業，未明確告知並標示勞工不得使用手套；堆高機於駕駛者離開其位置時，未採將貨叉等放置於地面，並將原動機熄火、制動；交流電焊機之二次側之帶電部分，未設防止感電之絕緣被覆，未設有有自動電擊防止裝置。,,
職業安全衛生署,20180611,20180328,勞職授字第1070201118號,大三鴻國際貨櫃股份有限公司,職業安全衛生設施規則第126條暨職業安全衛生法第6條第1項,勞工操作荷重在1公噸以上之堆高機，未具備操作人員證照。,,
職業安全衛生署,20180611,20180328,勞職授字第1070201119號,大三鴻國際貨櫃股份有限公司,職業安全衛生教育訓練規則第17條第1項暨職業安全衛生法第32條第1項,對於擔任具有危險性之機械(吊升荷重3公噸以上移動式起重機)操作人員，未依工作性質使其接受安全衛生在職教育訓練，經通知限期改善，屆期未改善。,,
新竹縣,20190505,20190103,107年府勞資字1073915854號,大三鴻國際貨櫃股份有限公司,勞基法第32條第1項;勞基法第32條第2項,未經工會或勞資會議同意延長勞工工作時間;延長工作時間超過法令規定,,
新竹縣,20191105,20190923,108年府勞資字1083913954號,大三鴻國際貨櫃股份有限公司,勞基法第24條,延長工作時間未依規定加給工資;,,
職業安全衛生署,20190611,20190326,勞職授字第1080200376號,大三鴻國際貨櫃股份有限公司,職業安全衛生設施規則第61條、第108條、第159條、第275條暨職業安全衛生法第6條第1項,對於設置於車輛保養廠之金屬加工用之圓盤鋸未設置鋸齒接觸預防裝置;高壓氣體之貯存，其容器未裝妥護蓋;倉庫區物料之堆放，妨礙消防器具之緊急使用;發電室及受電室內之電路附近，堆放與電路無關之物件及放置衣架。,,
新竹縣,20200905,20200120,108年府勞資字1093900407號,大三鴻國際貨櫃股份有限公司,勞動基準法第24條第1項;勞動基準法第30條第3項,雇主延長勞工工作時間者，其延長工作時間之工資，依下列標準加給：一、延長工作時間在二小時以內者，按平…;第一項正常工作時間，雇主經工會同意，如事業單位無工會者，經勞資會議同意後，得將八週內之正常工作時數加以分配。但每日正常工作時間不得超過八小…,,
新竹縣,20160505,20160426,105年府勞資字1050029925號,大三鴻國際貨櫃股份有限公司,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄，並保存5年,,
職業安全衛生署,20170626,20170424,勞職授字第1060201852號,大三鴻國際貨櫃股份有限公司,職業安全衛生設施規則第43條第1項、第56條、第116條、第241條及第250條暨職業安全衛生法第6條第1項,對於貨櫃起重機引擎轉軸及傳動帶等有危害勞工之虞之部分，未設置護罩及護網等設備；對鑽孔機等旋轉刃具作業，未明確告知並標示勞工不得使用手套；堆高機於駕駛者離開其位置時，未採將貨叉等放置於地面，並將原動機熄火、制動；交流電焊機之二次側之帶電部分，未設防止感電之絕緣被覆，未設有有自動電擊防止裝置。,,
職業安全衛生署,20180611,20180328,勞職授字第1070201118號,大三鴻國際貨櫃股份有限公司,職業安全衛生設施規則第126條暨職業安全衛生法第6條第1項,勞工操作荷重在1公噸以上之堆高機，未具備操作人員證照。,,
職業安全衛生署,20180611,20180328,勞職授字第1070201119號,大三鴻國際貨櫃股份有限公司,職業安全衛生教育訓練規則第17條第1項暨職業安全衛生法第32條第1項,對於擔任具有危險性之機械(吊升荷重3公噸以上移動式起重機)操作人員，未依工作性質使其接受安全衛生在職教育訓練，經通知限期改善，屆期未改善。,,
新竹縣,20190505,20190103,107年府勞資字1073915854號,大三鴻國際貨櫃股份有限公司,勞基法第32條第1項;勞基法第32條第2項,未經工會或勞資會議同意延長勞工工作時間;延長工作時間超過法令規定,,
新竹縣,20191105,20190923,108年府勞資字1083913954號,大三鴻國際貨櫃股份有限公司,勞基法第24條,延長工作時間未依規定加給工資;,,
職業安全衛生署,20190611,20190326,勞職授字第1080200376號,大三鴻國際貨櫃股份有限公司,職業安全衛生設施規則第61條、第108條、第159條、第275條暨職業安全衛生法第6條第1項,對於設置於車輛保養廠之金屬加工用之圓盤鋸未設置鋸齒接觸預防裝置;高壓氣體之貯存，其容器未裝妥護蓋;倉庫區物料之堆放，妨礙消防器具之緊急使用;發電室及受電室內之電路附近，堆放與電路無關之物件及放置衣架。,,
新竹縣,20200905,20200120,108年府勞資字1093900407號,大三鴻國際貨櫃股份有限公司,勞動基準法第24條第1項;勞動基準法第30條第3項,雇主延長勞工工作時間者，其延長工作時間之工資，依下列標準加給：一、延長工作時間在二小時以內者，按平…;第一項正常工作時間，雇主經工會同意，如事業單位無工會者，經勞資會議同意後，得將八週內之正常工作時數加以分配。但每日正常工作時間不得超過八小…,,
