主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
桃園市,20160406,20160323,105年府勞條字10500666721號,弘舜貨運股份有限公司蔡智宇,勞基法第24條,延長工作時間未依規定加給工資,,
桃園市,20160406,20160323,105年府勞條字1050066672號,弘舜貨運股份有限公司蔡智宇,勞基法第32條第2項,延長工作時間超過法令規定,,
高雄市,20160818,20160414,高市勞條字第10532142400號,弘舜貨運股份有限公司,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,,
高雄市,20170124,20161107,高市勞條字第10538982600號,弘舜貨運股份有限公司蔡智宇,勞動基準法第24條,延長工作時間未依規定加給工資,,
桃園市,20160406,20160323,105年府勞條字10500666721號,弘舜貨運股份有限公司蔡智宇,勞基法第24條,延長工作時間未依規定加給工資,,
桃園市,20160406,20160323,105年府勞條字1050066672號,弘舜貨運股份有限公司蔡智宇,勞基法第32條第2項,延長工作時間超過法令規定,,
高雄市,20160818,20160414,高市勞條字第10532142400號,弘舜貨運股份有限公司,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,,
高雄市,20170124,20161107,高市勞條字第10538982600號,弘舜貨運股份有限公司蔡智宇,勞動基準法第24條,延長工作時間未依規定加給工資,,
桃園市,20240108,20231120,112年府勞條字1120318319號,弘舜貨運股份有限公司蔡篤昌,勞基法第32條第2項,延長工作時間超過法令規定,20000,
桃園市,20241104,20240927,113年府勞條字1130266488號,弘舜貨運股份有限公司蔡篤昌,勞基法第36條第2項,採變形工時制度，未依規定安排勞工例假或休息日,50000,
高雄市,20250207,20241211,高市勞條字第11340100700號,弘舜貨運股份有限公司蔡篤昌,勞動基準法第32條第2項,延長工作時間超過法令規定。,50000,
