主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台中市,20240905,20240716,府授勞動字第1130194381號,天樂廣告行銷有限公司坂本拓也,勞動基準法第24條第1項;勞動基準法第35條;勞動基準法第39條,未依規給付延長工時工資予勞工;勞工繼續工作四小時未給予半小時休息時間;未依規定給予勞工休假日出勤工資,60000,
台中市,20240905,20240716,府授勞動字第1130194381號,天樂廣告行銷有限公司坂本拓也,勞動基準法第24條第1項;勞動基準法第35條;勞動基準法第39條,未依規給付延長工時工資予勞工;勞工繼續工作四小時未給予半小時休息時間;未依規定給予勞工休假日出勤工資,60000,
