主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
桃園市,20201008,20200805,109年府勞檢字10901919271號,億鴻工業股份有限公司李伯仲,勞基法第24條第2項,未依規定給付休息日工作之工資,20000,
桃園市,20201008,20200805,109年府勞檢字10901919272號,億鴻工業股份有限公司李伯仲,勞基法第32條第2項,延長工作時間超過法令規定,20000,
桃園市,20201008,20200805,109年府勞檢字1090191927號,億鴻工業股份有限公司李伯仲,勞基法第24條第1項,延長工作時間未依規定加給工資,20000,
桃園市,20220209,20211229,110年府勞檢字1100341544號,億鴻工業股份有限公司李伯仲,勞基法第32條第2項,延長工作時間超過法令規定,100000,
宜蘭縣,20220305,20220103,府勞資字第1100191535號,億鴻工業股份有限公司李柏仲,勞動基準法第32條第2項;勞動基準法第36條第1項,延長工作時間超過法定上限;使勞工連續出勤7天,100000,
桃園市,20201008,20200805,109年府勞檢字10901919271號,億鴻工業股份有限公司李伯仲,勞基法第24條第2項,未依規定給付休息日工作之工資,20000,
桃園市,20201008,20200805,109年府勞檢字10901919272號,億鴻工業股份有限公司李伯仲,勞基法第32條第2項,延長工作時間超過法令規定,20000,
桃園市,20201008,20200805,109年府勞檢字1090191927號,億鴻工業股份有限公司李伯仲,勞基法第24條第1項,延長工作時間未依規定加給工資,20000,
桃園市,20220209,20211229,110年府勞檢字1100341544號,億鴻工業股份有限公司李伯仲,勞基法第32條第2項,延長工作時間超過法令規定,100000,
宜蘭縣,20220305,20220103,府勞資字第1100191535號,億鴻工業股份有限公司李柏仲,勞動基準法第32條第2項;勞動基準法第36條第1項,延長工作時間超過法定上限;使勞工連續出勤7天,100000,
