主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20130730,20130603,府勞動字第10233114700號,御東風國際行銷有限公司,勞動基準法第22條第2項;勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第39條,工資未全額給付給勞工;正常工時超過法令規定;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,,
台北市,20130730,20130603,府勞動字第10233114700號,御東風國際行銷有限公司,勞動基準法第22條第2項;勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第39條,工資未全額給付給勞工;正常工時超過法令規定;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,,
台北市,20130730,20130603,府勞動字第10233114700號,御東風國際行銷有限公司,勞動基準法第22條第2項;勞動基準法第30條第1項;勞動基準法第36條;勞動基準法第39條,工資未全額給付給勞工;正常工時超過法令規定;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,,
