主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
桃園市,20190806,20190603,108年府勞條字1080125981號,台中銀證券股份有限公司葉秀惠,勞基法第38條第4項,未發給因年度終結或契約終止特休未休日數之工資,,
台北市,20210505,20210318,北市勞動字第11060068561號,台中銀證券股份有限公司葉秀惠,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
