主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20220304,20220104,北市勞就字第11060408921號,臺灣指數股份有限公司,性別工作平等法第7條;性別工作平等法第21條第2項,雇主對受僱者之考績，因性別或性傾向而有差別待遇；申請育嬰留職停薪遭不利處分,,於111年6月24日遭勞動部撤銷原處分
台北市,20221005,20220824,北市勞就第11160480311號,臺灣指數股份有限公司林修銘,性別工作平等法第7條;性別工作平等法第21條第2項,雇主對受僱者之考績，因性別或性傾向而有差別待遇；申請育嬰留職停薪遭不利處分,,
