主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
高雄市,20161223,20160831,高市勞條字第10537089100號,國賓影城股份有限公司張中周,勞動基準法第24條,延長工作時間未依規定加給工資,,
高雄市,20161223,20160831,高市勞條字第10537089100號,國賓影城股份有限公司張中周,勞動基準法第32條第2項,延長工作時間超過法令規定,,
桃園市,20170606,20170306,106年府勞檢字1060048003號,國賓影城股份有限公司張中周,勞基法第30條第6項,未逐日記載勞工出勤情形至分鐘為止,,
高雄市,20161223,20160831,高市勞條字第10537089100號,國賓影城股份有限公司張中周,勞動基準法第24條,延長工作時間未依規定加給工資,,
高雄市,20161223,20160831,高市勞條字第10537089100號,國賓影城股份有限公司張中周,勞動基準法第32條第2項,延長工作時間超過法令規定,,
桃園市,20170606,20170306,106年府勞檢字1060048003號,國賓影城股份有限公司張中周,勞基法第30條第6項,未逐日記載勞工出勤情形至分鐘為止,,
新北市,20181015,20180827,新北府勞檢字第1073578822號,國賓影城股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
桃園市,20180709,20180516,107年府勞檢字1070112419號,國賓影城股份有限公司張中周,勞動基準法第24條第1項,延長工作時間未依規定加給工資,,
高雄市,20180327,20180105,高市勞條字第10730093200號,國賓影城股份有限公司張中周,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20190401,20190215,北市勞動第10760409511號,國賓影城股份有限公司張中周,勞動基準法第34條第2項,晝夜輪班制勞工於更換班次時，雇主未給予輪班勞工適當之休息時間,,
新北市,20210416,20200521,新北府勞檢字第1094775929號,國賓影城股份有限公司張中周,勞動基準法第22條第2項,工資未全額直接給付勞工,,
