主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20191105,20190911,北市勞動字第10860315531號,世界公民文化發展股份有限公司呂越尋,勞動基準法第32條第1項;勞動基準法第49條第1項,未經工會或勞資會議同意使勞工延長工時;未經工會或勞資會議同意使女工於午後十時至翌晨六時之時間內工作,,訴願駁回;勞動部108年度工讀生與部分工時勞工勞動條件專案
