主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20160823,20140605,北府勞檢字第1033057136號,飛龍保全股份有限公司,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,,
新北市,20170218,20160107,新北府勞檢字第10430819311號,飛龍保全股份有限公司,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,,
新北市,20170218,20160107,新北府勞檢字第1043081931號,飛龍保全股份有限公司,勞動基準法第23條第2項,未依規定置備工資清冊,,
新北市,20161208,20160905,新北府勞檢字第10534595091號,飛龍保全股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20161208,20160905,新北府勞檢字第1053459509號,飛龍保全股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20170817,20170615,新北府勞檢字第10635696171號,飛龍保全股份有限公司,勞動基準法第36條,每七日中未有一日之休息作為例假,,
新北市,20170817,20170615,新北府勞檢字第1063569617號,飛龍保全股份有限公司,勞動基準法第21條第1項,未達基本工資,,
新北市,20240816,20240510,新北府勞檢字第11346439261號,飛龍保全股份有限公司楊明桂,勞動基準法第24條,延長工作時間未依規定加給工資,20000,
新北市,20240816,20240510,新北府勞檢字第1134643926號,飛龍保全股份有限公司楊明桂,勞動基準法第22條第2項,工資未全額直接給付勞工,20000,
新北市,20160823,20140605,北府勞檢字第1033057136號,飛龍保全股份有限公司,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,,
新北市,20170218,20160107,新北府勞檢字第10430819311號,飛龍保全股份有限公司,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,,
新北市,20170218,20160107,新北府勞檢字第1043081931號,飛龍保全股份有限公司,勞動基準法第23條第2項,未依規定置備工資清冊,,
新北市,20161208,20160905,新北府勞檢字第10534595091號,飛龍保全股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20161208,20160905,新北府勞檢字第1053459509號,飛龍保全股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20170817,20170615,新北府勞檢字第10635696171號,飛龍保全股份有限公司,勞動基準法第36條,每七日中未有一日之休息作為例假,,
新北市,20170817,20170615,新北府勞檢字第1063569617號,飛龍保全股份有限公司,勞動基準法第21條第1項,未達基本工資,,
新北市,20240816,20240510,新北府勞檢字第11346439261號,飛龍保全股份有限公司楊明桂,勞動基準法第24條,延長工作時間未依規定加給工資,20000,
新北市,20240816,20240510,新北府勞檢字第1134643926號,飛龍保全股份有限公司楊明桂,勞動基準法第22條第2項,工資未全額直接給付勞工,20000,
