主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新竹縣,20170105,20161213,105年府勞資字1050147280號,旺矽科技股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
職業安全衛生署,20190211,20181120,勞職授字第1070205333號,旺矽科技股份有限公司,職業安全衛生設施規則第178條;特定化學物質危害預防標準第25條暨職業安全衛生法第6條第1項,"對於硫酸儲槽之送料幫浦使用軟管輸送硫酸,未於操作該設備之場所設置壓力表及動力遮斷裝置,並於管線標示其物質名稱、輸送方向;對於工作場所供輸硫酸物質之特定化學設備,未標示該原料之種類,輸送對象設備及其他必要事項。",,
科技部南部科學工業園區,20190501,20190107,南環字第1080000712A號,旺矽科技股份有限公司,勞動基準法第32條第2項;勞基法第36條第1項,第32條第2項：「前項雇主延長勞工之工作時間連同正常工作時間，一日不得超過12小時。延長之工作時間，一個月不得超過46小時。」第36條第1項：「勞工每七日中應有二日之休息，其中一日為例假，一日為休息日。」,,
新竹縣,20200505,20200107,108年府勞資字108390549號,旺矽科技股份有限公司葛長林,勞動基準法第32條第2項,前項雇主延長勞工之工作時間連同正常工作時間，一日不得超過十二小時；延長之工作時間，一個月不得超過四十六小時，但雇主經工會同意，如事業單位...,,
新竹縣,20231110,20230706,112年府勞資字1123933693號,旺矽科技股份有限公司葛長林,勞動基準法第32條第2項,延長工作時間超過法令規定,50000,
新竹縣,20250306,20241202,113年府勞資字1133906258號,旺矽科技股份有限公司葛長林,勞動基準法第32條第2項,延長工作時間超過法令規定,150000,
新竹縣,20240906,20240521,113年府勞資字1133932821號,旺矽科技股份有限公司葛長林,勞動基準法第32條第2項,延長工作時間超過法令規定,100000,
新竹縣,20170105,20161213,105年府勞資字1050147280號,旺矽科技股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
職業安全衛生署,20190211,20181120,勞職授字第1070205333號,旺矽科技股份有限公司,職業安全衛生設施規則第178條;特定化學物質危害預防標準第25條暨職業安全衛生法第6條第1項,"對於硫酸儲槽之送料幫浦使用軟管輸送硫酸,未於操作該設備之場所設置壓力表及動力遮斷裝置,並於管線標示其物質名稱、輸送方向;對於工作場所供輸硫酸物質之特定化學設備,未標示該原料之種類,輸送對象設備及其他必要事項。",,
科技部南部科學工業園區,20190501,20190107,南環字第1080000712A號,旺矽科技股份有限公司,勞動基準法第32條第2項;勞基法第36條第1項,第32條第2項：「前項雇主延長勞工之工作時間連同正常工作時間，一日不得超過12小時。延長之工作時間，一個月不得超過46小時。」第36條第1項：「勞工每七日中應有二日之休息，其中一日為例假，一日為休息日。」,,
新竹縣,20200505,20200107,108年府勞資字108390549號,旺矽科技股份有限公司葛長林,勞動基準法第32條第2項,前項雇主延長勞工之工作時間連同正常工作時間，一日不得超過十二小時；延長之工作時間，一個月不得超過四十六小時，但雇主經工會同意，如事業單位...,,
新竹縣,20231110,20230706,112年府勞資字1123933693號,旺矽科技股份有限公司葛長林,勞動基準法第32條第2項,延長工作時間超過法令規定,50000,
新竹縣,20250306,20241202,113年府勞資字1133906258號,旺矽科技股份有限公司葛長林,勞動基準法第32條第2項,延長工作時間超過法令規定,150000,
新竹縣,20240906,20240521,113年府勞資字1133932821號,旺矽科技股份有限公司葛長林,勞動基準法第32條第2項,延長工作時間超過法令規定,100000,
