主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20120731,20120621,府勞動字第10135849900號,全家便利商店股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20151211,20151026,新北府勞檢字第1043073436號,全家便利商店股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20160830,20160608,北市勞動字第10530517100號,全家便利商店股份有限公司葉榮廷,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20170218,20161209,新北府勞檢字第1053472827號,全家便利商店股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
桃園市,20160406,20160302,105年府勞條字10500476481號,全家便利商店股份有限公司葉榮廷,勞基法第39條,假日工資未給或於休假日工作未依規定加給工資,,
桃園市,20160406,20160302,105年府勞條字1050047648號,全家便利商店股份有限公司葉榮廷,勞基法第30條第5項,未依規定置備勞工出勤紀錄表,,
職業安全衛生署,20170110,20161108,勞職授字第1050204068號,全家便利商店股份有限公司,職業安全衛生設施規則第299條暨職業安全衛生法第6條第1項,未於明顯易見之處所(處置大量低溫物體或顯著寒冷之場所)設置警告標示牌，並禁止非與從事作業有關之人員進入。,,
高雄市,20160518,20160323,高市勞條字第10531882200號,全家便利商店股份有限公司,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,,
台南市,20190310,20190225,府勞檢字第1080232462號,全家便利商店股份有限公司葉榮廷,勞動基準法第23條第1項,工資未定期給付勞工,,
台北市,20200805,20200615,北市勞動字第10960298921號,全家便利商店股份有限公司葉榮廷,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,20000,訴願駁回
桃園市,20210409,20210225,110年府勞檢字1100039966號,全家便利商店股份有限公司葉榮廷,勞基法第35條,雇主使勞工繼續工作四小時未給與至少三十分鐘之休息,20000,
科技部南部科學工業園區,20220221,20211013,南環字第1100030160B號,全家便利商店股份有限公司葉榮廷,勞動基準法第24條第1項,未給付足額加班費,50000,
新北市,20221216,20220913,新北府勞檢字第1114759402號,全家便利商店股份有限公司葉榮廷,勞動基準法第22條第2項,工資未全額直接給付勞工,40000,
新竹縣,20230303,20221114,111年府勞資字1113935109號,全家便利商店股份有限公司葉榮廷,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
桃園市,20220408,20220210,111年府勞檢字1110018863號,全家便利商店股份有限公司葉榮廷,勞基法第36條第2項,採變形工時制度，未依規定安排勞工例假或休息日,50000,行政救濟中
台北市,20231205,20231017,府勞動字第11260351921號,全家便利商店股份有限公司葉榮廷,勞動基準法第38條第4項,勞工之特別休假，因年度終結或契約終止而未休之日數，雇主未發給工資,20000,
台南市,20231210,20231114,南市勞安字第1121484174號,全家便利商店股份有限公司葉榮廷,勞動基準法第9條第1項;勞動基準法第22條第2項,違反規定訂定定期契約;工資未全額直接給付勞工。,100000,
桃園市,20240108,20231110,112年府勞檢字1120309589號,全家便利商店股份有限公司葉榮廷,勞基法第22條第2項,工資未全額直接給付勞工,20000,行政救濟中
台北市,20240305,20240111,北市勞動字第11261018271號,全家便利商店股份有限公司葉榮廷,勞動基準法第22條第2項,工資未依法給付給勞工,20000,訴願中
台南市,20240810,20240701,南市勞安字第1130760911號,全家便利商店股份有限公司葉榮廷,勞動基準法第22條第2項;勞動基準法第30條第6項;勞動基準法第39條,工資未全額直接給付勞工;未逐日記載勞工出勤情形至分鐘為止;假日工資未給或於休假日工作未依規定加給工資。,150000,
台南市,20240810,20240704,南市勞安字第1130877318號,全家便利商店股份有限公司葉榮廷,勞動基準法第24條第2項,延長工作時間未依規定加給工資。,50000,
新北市,20240816,20240424,新北府勞業字第1122599527號,全家便利商店股份有限公司葉榮廷,性別平等工作法第21條第1項,拒絕受僱者為生理假之請求,20000,
新北市,20241220,20240108,新北府勞檢字第1124691494號,全家便利商店股份有限公司葉榮廷,勞動基準法第43條,請假期間未依規定給予工資,40000,
新北市,20241220,20240217,新北府勞檢字第1134634115號,全家便利商店股份有限公司葉榮廷,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,48000,
桃園市,20240501,20240329,113年府勞檢字1130085702號,全家便利商店股份有限公司葉榮廷,勞基法第22條第2項,工資未全額直接給付勞工,50000,
澎湖縣,20240901,20240901,府社勞字第1130055647號,全家便利商店股份有限公司葉榮廷,勞動基準法第22條第2項,薪資未全額給付勞工,20000,
台北市,20120731,20120621,府勞動字第10135849900號,全家便利商店股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20151211,20151026,新北府勞檢字第1043073436號,全家便利商店股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20160830,20160608,北市勞動字第10530517100號,全家便利商店股份有限公司葉榮廷,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20170218,20161209,新北府勞檢字第1053472827號,全家便利商店股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
桃園市,20160406,20160302,105年府勞條字10500476481號,全家便利商店股份有限公司葉榮廷,勞基法第39條,假日工資未給或於休假日工作未依規定加給工資,,
桃園市,20160406,20160302,105年府勞條字1050047648號,全家便利商店股份有限公司葉榮廷,勞基法第30條第5項,未依規定置備勞工出勤紀錄表,,
職業安全衛生署,20170110,20161108,勞職授字第1050204068號,全家便利商店股份有限公司,職業安全衛生設施規則第299條暨職業安全衛生法第6條第1項,未於明顯易見之處所(處置大量低溫物體或顯著寒冷之場所)設置警告標示牌，並禁止非與從事作業有關之人員進入。,,
高雄市,20160518,20160323,高市勞條字第10531882200號,全家便利商店股份有限公司,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,,
台南市,20190310,20190225,府勞檢字第1080232462號,全家便利商店股份有限公司葉榮廷,勞動基準法第23條第1項,工資未定期給付勞工,,
台北市,20200805,20200615,北市勞動字第10960298921號,全家便利商店股份有限公司葉榮廷,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,20000,訴願駁回
桃園市,20210409,20210225,110年府勞檢字1100039966號,全家便利商店股份有限公司葉榮廷,勞基法第35條,雇主使勞工繼續工作四小時未給與至少三十分鐘之休息,20000,
科技部南部科學工業園區,20220221,20211013,南環字第1100030160B號,全家便利商店股份有限公司葉榮廷,勞動基準法第24條第1項,未給付足額加班費,50000,
新北市,20221216,20220913,新北府勞檢字第1114759402號,全家便利商店股份有限公司葉榮廷,勞動基準法第22條第2項,工資未全額直接給付勞工,40000,
新竹縣,20230303,20221114,111年府勞資字1113935109號,全家便利商店股份有限公司葉榮廷,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
桃園市,20220408,20220210,111年府勞檢字1110018863號,全家便利商店股份有限公司葉榮廷,勞基法第36條第2項,採變形工時制度，未依規定安排勞工例假或休息日,50000,行政救濟中
台北市,20231205,20231017,府勞動字第11260351921號,全家便利商店股份有限公司葉榮廷,勞動基準法第38條第4項,勞工之特別休假，因年度終結或契約終止而未休之日數，雇主未發給工資,20000,
台南市,20231210,20231114,南市勞安字第1121484174號,全家便利商店股份有限公司葉榮廷,勞動基準法第9條第1項;勞動基準法第22條第2項,違反規定訂定定期契約;工資未全額直接給付勞工。,100000,
桃園市,20240108,20231110,112年府勞檢字1120309589號,全家便利商店股份有限公司葉榮廷,勞基法第22條第2項,工資未全額直接給付勞工,20000,行政救濟中
台北市,20240305,20240111,北市勞動字第11261018271號,全家便利商店股份有限公司葉榮廷,勞動基準法第22條第2項,工資未依法給付給勞工,20000,訴願中
台南市,20240810,20240701,南市勞安字第1130760911號,全家便利商店股份有限公司葉榮廷,勞動基準法第22條第2項;勞動基準法第30條第6項;勞動基準法第39條,工資未全額直接給付勞工;未逐日記載勞工出勤情形至分鐘為止;假日工資未給或於休假日工作未依規定加給工資。,150000,
台南市,20240810,20240704,南市勞安字第1130877318號,全家便利商店股份有限公司葉榮廷,勞動基準法第24條第2項,延長工作時間未依規定加給工資。,50000,
新北市,20240816,20240424,新北府勞業字第1122599527號,全家便利商店股份有限公司葉榮廷,性別平等工作法第21條第1項,拒絕受僱者為生理假之請求,20000,
新北市,20241220,20240108,新北府勞檢字第1124691494號,全家便利商店股份有限公司葉榮廷,勞動基準法第43條,請假期間未依規定給予工資,40000,
新北市,20241220,20240217,新北府勞檢字第1134634115號,全家便利商店股份有限公司葉榮廷,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,48000,
桃園市,20240501,20240329,113年府勞檢字1130085702號,全家便利商店股份有限公司葉榮廷,勞基法第22條第2項,工資未全額直接給付勞工,50000,
澎湖縣,20240901,20240901,府社勞字第1130055647號,全家便利商店股份有限公司葉榮廷,勞動基準法第22條第2項,薪資未全額給付勞工,20000,
