主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20160324,20160120,北市勞動字第10439619800號,樂雅樂食品股份有限公司黃茂雄,勞動基準法第24條,延長工作時間未依規定加給工資,,
桃園市,20161010,20160912,105年府勞檢字10502257161號,樂雅樂食品股份有限公司黃茂雄,勞基法第39條,假日工資未給或於休假日工作未依規定加給工資,,
桃園市,20161010,20160912,105年府勞檢字1050225716號,樂雅樂食品股份有限公司黃茂雄,勞基法第24條,延長工作時間未依規定加給工資,,
台北市,20170804,20170614,北市勞動字第10632783500號,樂雅樂食品股份有限公司黃茂雄,勞動基準法第32條第2項;勞動基準法第24條第1項,延長工作時間超過法令規定;延長工作時間未依規定加給工資,,
台北市,20180109,20171107,北市勞動字第10639104700號,樂雅樂食品股份有限公司黃茂雄,勞動基準法第36條第1項,未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20180601,20180412,北市勞動字第10731927800號,樂雅樂食品股份有限公司黃茂雄,勞動基準法第32條第2項;勞動基準法第24條第2項;勞動基準法第36條第1項,延長工作時間超過法令規定;未依法給付休息日工作之工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,訴願駁回(原處分維持)
台北市,20160324,20160120,北市勞動字第10439619800號,樂雅樂食品股份有限公司黃茂雄,勞動基準法第24條,延長工作時間未依規定加給工資,,
桃園市,20161010,20160912,105年府勞檢字10502257161號,樂雅樂食品股份有限公司黃茂雄,勞基法第39條,假日工資未給或於休假日工作未依規定加給工資,,
桃園市,20161010,20160912,105年府勞檢字1050225716號,樂雅樂食品股份有限公司黃茂雄,勞基法第24條,延長工作時間未依規定加給工資,,
台北市,20170804,20170614,北市勞動字第10632783500號,樂雅樂食品股份有限公司黃茂雄,勞動基準法第32條第2項;勞動基準法第24條第1項,延長工作時間超過法令規定;延長工作時間未依規定加給工資,,
台北市,20180109,20171107,北市勞動字第10639104700號,樂雅樂食品股份有限公司黃茂雄,勞動基準法第36條第1項,未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20180601,20180412,北市勞動字第10731927800號,樂雅樂食品股份有限公司黃茂雄,勞動基準法第32條第2項;勞動基準法第24條第2項;勞動基準法第36條第1項,延長工作時間超過法令規定;未依法給付休息日工作之工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,訴願駁回(原處分維持)
