主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20161012,20160817,新北府勞檢字第1053457522號,千山淨水股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
桃園市,20160306,20160226,105年府勞條字1050039043號,千山淨水股份有限公司廖子逸,勞基法第30條第5項,未依規定置備勞工出勤紀錄表,,
新北市,20170817,20170519,新北府勞資字第10609627421號,千山淨水股份有限公司,勞動基準法第36條,每七日中未有一日之休息作為例假,,
新北市,20170817,20170519,新北府勞資字第1060962742號,千山淨水股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20171215,20170831,新北府勞資字第1061695545號,千山淨水股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20180507,20180313,北市勞動字第10730231300號,千山淨水股份有限公司廖子逸,勞動基準法第22條第2項,工資未全額給付給勞工,,
台北市,20181003,20180824,北市勞動字第10760395431號,千山淨水股份有限公司廖子逸,勞動基準法第36條第1項,未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台南市,20181210,20181108,府勞檢字第1071233292號,千山淨水股份有限公司廖子逸,勞動基準法第30條第6項,未逐日記載勞工出勤情形至分鐘為止。,,
新北市,20180420,20180108,新北府勞檢字第10735500611號,千山淨水股份有限公司,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,,
新北市,20180420,20180108,新北府勞檢字第1073550061號,千山淨水股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20181218,20181031,新北府勞檢字第10735870231號,千山淨水股份有限公司,勞動基準法第30條第6項,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,,
新北市,20181218,20181031,新北府勞檢字第10735870232號,千山淨水股份有限公司,勞動基準法第39條,假日工資未給或於休假日工作未依規定加倍發給,,
新北市,20181218,20181031,新北府勞檢字第1073587023號,千山淨水股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
桃園市,20190108,20181121,107年府勞檢字1070294103號,千山淨水股份有限公司廖子逸,勞基法第36條第1項,每7日中未有2日之休息作為例假及休息日,,
台南市,20190910,20190801,府勞檢字第1080867395號,千山淨水股份有限公司廖子逸,勞動基準法第30條第6項,未逐日記載勞工出勤情形至分鐘為止。,,
新北市,20200221,20191128,新北府勞檢字第10842850031號,千山淨水股份有限公司,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,,
新北市,20200221,20191128,新北府勞檢字第1084285003號,千山淨水股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20200824,20200620,新北府勞檢字第1094780611號,千山淨水股份有限公司廖子逸,勞動基準法第22條第2項,工資未全額直接給付勞工,40000,
桃園市,20200506,20200312,109年府勞檢字10900336521號,千山淨水股份有限公司廖子逸,勞基法第24條第2項,未依規定給付休息日工作之工資,,
桃園市,20200506,20200312,109年府勞檢字10900336522號,千山淨水股份有限公司廖子逸,勞基法第36條第1項,每7日中未有2日之休息作為例假及休息日,,
桃園市,20200506,20200312,109年府勞檢字1090033652號,千山淨水股份有限公司廖子逸,勞基法第24條第1項,延長工作時間未依規定加給工資,,
新北市,20230612,20220621,新北府勞檢字第1114749046號,千山淨水股份有限公司廖子逸,勞動基準法第24條,延長工作時間未依規定加給工資,400000,
台南市,20240610,20240426,南市勞安字第1130585463號,千山淨水股份有限公司廖子逸,勞動基準法第30條第6項,未覈實記載勞工每日出勤情形,20000,
新北市,20161012,20160817,新北府勞檢字第1053457522號,千山淨水股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
桃園市,20160306,20160226,105年府勞條字1050039043號,千山淨水股份有限公司廖子逸,勞基法第30條第5項,未依規定置備勞工出勤紀錄表,,
新北市,20170817,20170519,新北府勞資字第10609627421號,千山淨水股份有限公司,勞動基準法第36條,每七日中未有一日之休息作為例假,,
新北市,20170817,20170519,新北府勞資字第1060962742號,千山淨水股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20171215,20170831,新北府勞資字第1061695545號,千山淨水股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20180507,20180313,北市勞動字第10730231300號,千山淨水股份有限公司廖子逸,勞動基準法第22條第2項,工資未全額給付給勞工,,
台北市,20181003,20180824,北市勞動字第10760395431號,千山淨水股份有限公司廖子逸,勞動基準法第36條第1項,未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台南市,20181210,20181108,府勞檢字第1071233292號,千山淨水股份有限公司廖子逸,勞動基準法第30條第6項,未逐日記載勞工出勤情形至分鐘為止。,,
