主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20120316,20120104,府勞動字第10041231000號,大有巴士股份有限公司,勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第36條,正常工時超過法令規定;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
台北市,20121130,20120921,府勞動字第10136849800號,大有巴士股份有限公司,勞動基準法第22條第2項,工資未全額給付給勞工,,
台北市,20121130,20121029,府勞動字第10139057300號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20131101,北府勞檢字第1023212871號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20140411,北府勞檢字第1033054281號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20141104,北府勞檢字第1033065149號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20150416,新北府勞檢字第1043055583號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20151211,20151006,新北府勞檢字第1043071007號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20160322,新北府勞檢字第1053437914號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20170218,20161110,新北府勞檢字第1053468787號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20180221,20171127,新北府勞檢字第1063588846號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20181106,20180906,北市勞動字第10760397601號,大有巴士股份有限公司游孟輝,勞動基準法第32條第2項;勞動基準法第35條,延長工作時間超過法令規定;勞工繼續工作4小時未給予至少30分鐘之休息,,
台北市,20120316,20120104,府勞動字第10041231000號,大有巴士股份有限公司,勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第36條,正常工時超過法令規定;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
台北市,20121130,20120921,府勞動字第10136849800號,大有巴士股份有限公司,勞動基準法第22條第2項,工資未全額給付給勞工,,
台北市,20121130,20121029,府勞動字第10139057300號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20131101,北府勞檢字第1023212871號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20140411,北府勞檢字第1033054281號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20141104,北府勞檢字第1033065149號,大有巴士股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20120316,20120104,府勞動字第10041231000號,大有巴士股份有限公司,勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第36條,正常工時超過法令規定;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
