主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
高雄市,20160518,20160125,高市勞條字第10530206400號,漢衛公寓大廈管理維護股份有限公司,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第35條;勞動基準法第38條;勞動基準法第39條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;繼續工作四小時未有三十分鐘休息;未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20160518,20160125,高市勞條字第1053020640A號,漢衛公寓大廈管理維護股份有限公司,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,,
高雄市,20170224,20160910,高市勞條字第10536690100號,漢衛公寓大廈管理維護股份有限公司鍾邦界,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20170619,20170210,高市勞條字第10630279300號,漢衛公寓大廈管理維護股份有限公司鐘邦界,勞動基準法第59條,未依規定給予勞工職業災害補償,,
高雄市,20180125,20171107,高市勞條字第10639459800號,漢衛公寓大廈管理維護股份有限公司鍾邦界,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,,
高雄市,20160518,20160125,高市勞條字第10530206400號,漢衛公寓大廈管理維護股份有限公司,勞動基準法第24條;勞動基準法第32條第2項;勞動基準法第35條;勞動基準法第38條;勞動基準法第39條,延長工作時間未依規定加給工資;延長工作時間超過法令規定;繼續工作四小時未有三十分鐘休息;未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20160518,20160125,高市勞條字第1053020640A號,漢衛公寓大廈管理維護股份有限公司,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄表,,
高雄市,20170224,20160910,高市勞條字第10536690100號,漢衛公寓大廈管理維護股份有限公司鍾邦界,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20170619,20170210,高市勞條字第10630279300號,漢衛公寓大廈管理維護股份有限公司鐘邦界,勞動基準法第59條,未依規定給予勞工職業災害補償,,
高雄市,20180125,20171107,高市勞條字第10639459800號,漢衛公寓大廈管理維護股份有限公司鍾邦界,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,,
