主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
勞動部勞工保險局,20220210,20211223,保退一字第11069911125號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,8830,
勞動部勞工保險局,20220610,20220427,保退一字第11169911045號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,12168,
勞動部勞工保險局,20230410,20230222,保退一字第11269911025號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,14902,
勞動部勞工保險局,20230612,20230426,保退一字第11269911045號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,32334,
勞動部勞工保險局,20230810,20230626,保退一字第11269911065號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,13095,
勞動部勞工保險局,20231211,20231026,保退一字第11269911105號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,7316,
勞動部勞工保險局,20240215,20231221,保退一字第11269911125號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,6828,
勞動部勞工保險局,20240410,20240226,保退一字第11369911025號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,13656,
勞動部勞工保險局,20240611,20240425,保退一字第11369911045號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,3157,
勞動部勞工保險局,20240812,20240625,保退一字第11369911065號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,8244,
勞動部勞工保險局,20241011,20240827,保退一字第11369911085號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,5496,
勞動部勞工保險局,20241210,20241028,保退一字第11369911105號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,5496,
勞動部勞工保險局,20250210,20241225,保退一字第11369911125號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,5496,
勞動部勞工保險局,20220210,20211223,保退一字第11069911125號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,8830,
勞動部勞工保險局,20220610,20220427,保退一字第11169911045號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,12168,
勞動部勞工保險局,20230410,20230222,保退一字第11269911025號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,14902,
勞動部勞工保險局,20230612,20230426,保退一字第11269911045號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,32334,
勞動部勞工保險局,20230810,20230626,保退一字第11269911065號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,13095,
勞動部勞工保險局,20231211,20231026,保退一字第11269911105號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,7316,
勞動部勞工保險局,20240215,20231221,保退一字第11269911125號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,6828,
勞動部勞工保險局,20240410,20240226,保退一字第11369911025號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,13656,
勞動部勞工保險局,20240611,20240425,保退一字第11369911045號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,3157,
勞動部勞工保險局,20240812,20240625,保退一字第11369911065號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,8244,
勞動部勞工保險局,20241011,20240827,保退一字第11369911085號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,5496,
勞動部勞工保險局,20241210,20241028,保退一字第11369911105號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,5496,
勞動部勞工保險局,20250210,20241225,保退一字第11369911125號,漢威機械有限公司曾建智,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,5496,
