主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20170804,20170622,北市勞動字第10632792600號,台灣倍思亞洲有限公司加治木博志,勞動基準法第24條,延長工作時間未依規定加給工資,,訴願不受理
台北市,20180201,20171222,北市勞動字第10639692100號,台灣倍思亞洲有限公司加治木博治,勞動基準法第24條第1項;勞動基準法第24條第2項,延長工作時間未依規定加給工資;未依法給付休息日工作之工資,,訴願駁回
台北市,20221205,20221021,北市勞動字第11160289151號,台灣倍思亞洲有限公司加治木博志,勞動基準法第24條第2項;勞動基準法第38條第4項,未依法給付休息日工作之工資;勞工之特別休假，因年度終結或契約終止而未休之日數，雇主未發給工資,40000,
