主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
高雄市,20150714,20141231,高市勞條字第10338584900號,盛倡興業股份有限公司,勞動基準法第38條;勞動基準法第39條,未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20161019,20160826,高市勞條字第10537030700號,盛倡興業股份有限公司陳建明,勞動基準法第24條;勞動基準法第39條,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20150714,20141231,高市勞條字第10338584900號,盛倡興業股份有限公司,勞動基準法第38條;勞動基準法第39條,未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20161019,20160826,高市勞條字第10537030700號,盛倡興業股份有限公司陳建明,勞動基準法第24條;勞動基準法第39條,延長工作時間未依規定加給工資;假日工資未給或於休假日工作未依規定加給工資,,
