主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20201105,20200928,北市勞動字第10960387741號,惠生研生物科技股份有限公司蔡可羣,勞動基準法第32條第1項;勞動基準法第35條;勞動基準法第70條,未經工會或勞資會議同意使勞工延長工時;勞工繼續工作四小時未給予至少三十分鐘之休息;工作規則未經主管機關核備,60000,
台北市,20201105,20200928,北市勞動字第10960387741號,惠生研生物科技股份有限公司蔡可羣,勞動基準法第32條第1項;勞動基準法第35條;勞動基準法第70條,未經工會或勞資會議同意使勞工延長工時;勞工繼續工作四小時未給予至少三十分鐘之休息;工作規則未經主管機關核備,60000,
