主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台南市,20160710,20160620,府勞條字第1050554087號,緯士登科技股份有限公司鄭倉奇,勞動基準法第38條,未依規定給予特別休假;,,
台南市,20160710,20160620,府勞條字第1050554087號,緯士登科技股份有限公司鄭倉奇,勞動基準法第38條,未依規定給予特別休假;,,
