主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20230704,20230512,府勞動字第11260087821號,英屬維爾京群島商周生生珠寶行股份有限公司台灣分公司周允成ChowWunSing，Winston,勞動基準法第39條;勞動基準法第24條第1項,假日工資未給或於休假日工作未依規定加給工資;延長工作時間未依規定加給工資,40000,
台北市,20230704,20230512,府勞動字第11260087821號,英屬維爾京群島商周生生珠寶行股份有限公司台灣分公司周允成ChowWunSing，Winston,勞動基準法第39條;勞動基準法第24條第1項,假日工資未給或於休假日工作未依規定加給工資;延長工作時間未依規定加給工資,40000,
