主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20160823,20160314,新北府勞檢字第10534363831號,金元工業股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20160314,新北府勞檢字第1053436383號,金元工業股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20180815,20180507,新北府勞檢字第10735631781號,金元工業股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20180815,20180507,新北府勞檢字第10735631782號,金元工業股份有限公司,勞動基準法第38條,未依規定給予特別休假,,
新北市,20180815,20180507,新北府勞檢字第1073563178號,金元工業股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20160823,20160314,新北府勞檢字第10534363831號,金元工業股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20160823,20160314,新北府勞檢字第1053436383號,金元工業股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
新北市,20180815,20180507,新北府勞檢字第10735631781號,金元工業股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20180815,20180507,新北府勞檢字第10735631782號,金元工業股份有限公司,勞動基準法第38條,未依規定給予特別休假,,
新北市,20180815,20180507,新北府勞檢字第1073563178號,金元工業股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
