主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20150305,20150126,府勞動字第10338690100號,威裕股份有限公司丁洋機,勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第36條,正常工作時間超過法令規定;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
屏東縣,20171108,20171019,屏府勞資字第10674986900；10674986901號,威裕股份有限公司,勞動基準法第24條第1項;勞動基準法第38條,1.延長工作時間未依規定加給工資。2未依規定給予特別休假。,,
新北市,20170606,20170411,新北府勞檢字第1063561728號,威裕股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
高雄市,20171208,20170810,高市勞條字第10636453100號,威裕股份有限公司丁洋機,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
高雄市,20171208,20170810,高市勞條字第10636453100號,威裕股份有限公司丁洋機,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
高雄市,20180125,20171127,高市勞條字第10639806000號,威裕股份有限公司丁洋機,勞動基準法第24條;勞動基準法第38條,延長工作時間未依規定加給工資;未依規定給予特別休假,,
高雄市,20180125,20171127,高市勞條字第10639806000號,威裕股份有限公司丁洋機,勞動基準法第24條;勞動基準法第38條,延長工作時間未依規定加給工資;未依規定給予特別休假,,
高雄市,20180125,20171127,高市勞條字第1063980600A號,威裕股份有限公司丁洋機,勞動基準法第30條第5項;勞動基準法第36條;勞動基準法第39條,未依規定置備勞工出勤紀錄表;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20180125,20171127,高市勞條字第1063980600A號,威裕股份有限公司丁洋機,勞動基準法第30條第5項;勞動基準法第36條;勞動基準法第39條,未依規定置備勞工出勤紀錄表;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20190408,20181114,高市勞條字第10739028900號,威裕股份有限公司丁洋機,勞動基準法第24條;勞動基準法第36條;勞動基準法第38條;勞動基準法第39條,延長工作時間未依規定加給工資;未使勞工每七日中有二日之休息，其中一日為例假，一日為休息日;未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20190408,20181114,高市勞條字第10739028900號,威裕股份有限公司丁洋機,勞動基準法第24條;勞動基準法第36條;勞動基準法第38條;勞動基準法第39條,延長工作時間未依規定加給工資;未使勞工每七日中有二日之休息，其中一日為例假，一日為休息日;未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資,,
台北市,20150305,20150126,府勞動字第10338690100號,威裕股份有限公司丁洋機,勞動基準法第30條第1項;勞動基準法第32條第2項;勞動基準法第36條,正常工作時間超過法令規定;延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
屏東縣,20171108,20171019,屏府勞資字第10674986900；10674986901號,威裕股份有限公司,勞動基準法第24條第1項;勞動基準法第38條,1.延長工作時間未依規定加給工資。2未依規定給予特別休假。,,
新北市,20170606,20170411,新北府勞檢字第1063561728號,威裕股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
高雄市,20171208,20170810,高市勞條字第10636453100號,威裕股份有限公司丁洋機,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
高雄市,20171208,20170810,高市勞條字第10636453100號,威裕股份有限公司丁洋機,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
高雄市,20180125,20171127,高市勞條字第10639806000號,威裕股份有限公司丁洋機,勞動基準法第24條;勞動基準法第38條,延長工作時間未依規定加給工資;未依規定給予特別休假,,
高雄市,20180125,20171127,高市勞條字第10639806000號,威裕股份有限公司丁洋機,勞動基準法第24條;勞動基準法第38條,延長工作時間未依規定加給工資;未依規定給予特別休假,,
高雄市,20180125,20171127,高市勞條字第1063980600A號,威裕股份有限公司丁洋機,勞動基準法第30條第5項;勞動基準法第36條;勞動基準法第39條,未依規定置備勞工出勤紀錄表;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20180125,20171127,高市勞條字第1063980600A號,威裕股份有限公司丁洋機,勞動基準法第30條第5項;勞動基準法第36條;勞動基準法第39條,未依規定置備勞工出勤紀錄表;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20190408,20181114,高市勞條字第10739028900號,威裕股份有限公司丁洋機,勞動基準法第24條;勞動基準法第36條;勞動基準法第38條;勞動基準法第39條,延長工作時間未依規定加給工資;未使勞工每七日中有二日之休息，其中一日為例假，一日為休息日;未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20190408,20181114,高市勞條字第10739028900號,威裕股份有限公司丁洋機,勞動基準法第24條;勞動基準法第36條;勞動基準法第38條;勞動基準法第39條,延長工作時間未依規定加給工資;未使勞工每七日中有二日之休息，其中一日為例假，一日為休息日;未依規定給予特別休假;假日工資未給或於休假日工作未依規定加給工資,,
