主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20230217,20221222,新北府勞檢字第11147726551號,京采國際資訊股份有限公司陳曉蒨,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
新北市,20230217,20221222,新北府勞檢字第11147726552號,京采國際資訊股份有限公司陳曉蒨,勞動基準法第36條第1項,未給予勞工例假休息,20000,
新北市,20230217,20221222,新北府勞檢字第1114772655號,京采國際資訊股份有限公司陳曉蒨,勞動基準法第24條,延長工作時間未依規定加給工資,20000,
新北市,20230217,20221222,新北府勞檢字第11147726551號,京采國際資訊股份有限公司陳曉蒨,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
新北市,20230217,20221222,新北府勞檢字第11147726552號,京采國際資訊股份有限公司陳曉蒨,勞動基準法第36條第1項,未給予勞工例假休息,20000,
新北市,20230217,20221222,新北府勞檢字第1114772655號,京采國際資訊股份有限公司陳曉蒨,勞動基準法第24條,延長工作時間未依規定加給工資,20000,
