主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新竹縣,20191105,20180109,107年府勞資字1070005866號,密科博股份有限公司,勞基法第24條;勞基法第30條第5項,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄，並保存5年,,
新竹縣,20191105,20180109,107年府勞資字1070005866號,密科博股份有限公司,勞基法第24條;勞基法第30條第5項,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄，並保存5年,,
