主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20171002,20170810,北市勞動字第10635970000號,芒果恰恰股份有限公司張智閔,勞動基準法第24條第1項;勞動基準法第36條第1項,延長工作時間未依規定加給工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20180302,20180124,北市勞動字第10639728100號,芒果恰恰股份有限公司張智閔,勞動基準法第23條第1項;勞動基準法第39條;勞動基準法第36條第1項,工資未定期給付勞工，或未提供工資各項目計算方式明細;假日工資未給或於休假日工作未依規定加給工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20181003,20180828,北市勞動字第10760396191號,芒果恰恰股份有限公司張智閔,勞動基準法第22條第2項;勞動基準法第23條第1項;勞動基準法第36條第1項,工資未全額給付給勞工;工資未定期給付勞工，或未提供工資各項目計算方式明細;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
勞動部勞工保險局,20201012,20200821,保退一字第10969911085號,芒果恰恰股份有限公司張智閔,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,6072,
勞動部勞工保險局,20201210,20201023,保退一字第10969911105號,芒果恰恰股份有限公司張智閔,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,6072,
台北市,20171002,20170810,北市勞動字第10635970000號,芒果恰恰股份有限公司張智閔,勞動基準法第24條第1項;勞動基準法第36條第1項,延長工作時間未依規定加給工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20180302,20180124,北市勞動字第10639728100號,芒果恰恰股份有限公司張智閔,勞動基準法第23條第1項;勞動基準法第39條;勞動基準法第36條第1項,工資未定期給付勞工，或未提供工資各項目計算方式明細;假日工資未給或於休假日工作未依規定加給工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20181003,20180828,北市勞動字第10760396191號,芒果恰恰股份有限公司張智閔,勞動基準法第22條第2項;勞動基準法第23條第1項;勞動基準法第36條第1項,工資未全額給付給勞工;工資未定期給付勞工，或未提供工資各項目計算方式明細;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
勞動部勞工保險局,20201012,20200821,保退一字第10969911085號,芒果恰恰股份有限公司張智閔,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,6072,
勞動部勞工保險局,20201210,20201023,保退一字第10969911105號,芒果恰恰股份有限公司張智閔,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,6072,
