主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20120516,20120402,府勞動字第10132858100號,笑笑笑國際股份有限公司,勞動基準法第32條第1項;勞動基準法第32條第2項;勞動基準法第38條;勞動基準法第49條第1項,未經工會或勞資會議同意使勞工延長工時;延長工作時間超過法令規定;未依規定給予特別休假;未經工會或勞資會議同意使女工於午後十時至翌晨六時之時間內工作,,
宜蘭縣,20160310,20160104,府勞資字第1040200727號,笑笑笑國際股份有限公司宜蘭分公司,勞基法第32條第1項,延長工作時間未依法定程序,,
桃園市,20160406,20160328,105年府勞條字1050069365號,笑笑笑國際股份有限公司黃進財,勞基法第24條,延長工作時間未依規定加給工資,,
基隆市,20170910,20170724,基府社關罰貳1060231907,笑笑笑國際股份有限公司黃進財,勞基法第39條,休假日未依規定加給工資,,
基隆市,20181110,20180926,基府社關罰貳1070243696,笑笑笑國際股份有限公司黃進財,勞基法第32條第1項,未依法定程序延長工作時間,,
桃園市,20190201,20181221,107年府勞檢字10703185621號,笑笑笑國際股份有限公司黃進財,勞基法第24條第1項,延長工作時間未依規定加給工資,,
桃園市,20190201,20181221,107年府勞檢字1070318562號,笑笑笑國際股份有限公司黃進財,勞基法第22條第2項,工資未全額直接給付勞工,,
基隆市,20201110,20200924,基府社關罰貳1090245706,笑笑笑國際股份有限公司黃進財,勞基法第24條第2項;勞基法第32條第1項,休息日出勤未依規定加給工資;未依法定程序延長工作時間。,60000,
基隆市,20211010,20210824,基府社關罰貳1100239621,笑笑笑國際股份有限公司黃進財,勞基法第24條第1項;勞基法第32條第1項,延長工作時間未依規定加給工資;未依法定程序延長工作時間,60000,
高雄市,20210910,20210701,高市勞條字第11034916600號,笑笑笑國際股份有限公司黃進財,勞動基準法第38條,未依規定給予特別休假,20000,
基隆市,20220910,20220714,基府社關罰貳1110230785,笑笑笑國際股份有限公司黃進財,勞基法第22條第2項;勞基法第24條第2項;勞基法第32條第1項,工資未全額直接給付勞工;休息日出勤未依規定加給工資;未依法定程序延長工作時間,140000,
屏東縣,20220705,20220606,屏府勞動資字第11122791500號,笑笑笑國際股份有限公司代表人黃進財,勞動基準法第70條,工作規則未經主管機關核備。,40000,多次違反勞動法令事業勞動條件專案檢查
屏東縣,20230308,20230113,屏府勞動資字第11174573300號,笑笑笑國際股份有限公司代表人黃進財,勞動基準法第70條,工作規則未公開揭示。,40000,
高雄市,20230410,20230202,高市勞條字第11230168300號,笑笑笑國際股份有限公司黃進財,勞動基準法第23條第1項;勞動基準法第38條,工資未定期給付勞工;未依規定給予特別休假,40000,
