主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
高雄市,20140828,20140530,高市勞條字第10332782200號,御之殿旅館有限公司,勞動基準法第30條第5項;勞動基準法第36條;勞動基準法第39條,未依規定置備勞工出勤紀錄表;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,,
高雄市,20140828,20140530,高市勞條字第10332782200號,御之殿旅館有限公司,勞動基準法第30條第5項;勞動基準法第36條;勞動基準法第39條,未依規定置備勞工出勤紀錄表;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資,,
