主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20120316,20120109,府勞動字第10130409100號,仁寶電腦工業股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20121130,20120924,府勞動字第10137171600號,仁寶電腦工業股份有限公司,勞動基準法第30條第1項;勞動基準法第32條第1項;勞動基準法第32條第2項;勞動基準法第49條第1項,正常工時超過法令規定;未經工會或勞資會議同意使勞工延長工時;延長工作時間超過法令規定;未經工會或勞資會議同意使女工於午後十時至翌晨六時之時間內工作,,
台北市,20130928,20130801,府勞動字第10233848400號,仁寶電腦工業股份有限公司,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,,
台北市,20131129,20130913,府勞動字第10235307000號,仁寶電腦工業股份有限公司,勞動基準法第32條第1項,延長工作時間不符法定要件,,
台北市,20160119,20151112,府勞動字第10437303500號,仁寶電腦工業股份有限公司許勝雄,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定;,,
台北市,20160830,20160620,北市勞動字第10534254000號,仁寶電腦工業股份有限公司許勝雄,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
台北市,20161230,20161006,北市勞動字第10535467600號,仁寶電腦工業股份有限公司許勝雄,勞動基準法第24條;勞動基準法第30條第6項,延長工作時間未依規定加給工資;出勤紀錄未逐日記載勞工出勤情形至分鐘為止,,
桃園市,20160910,20160809,105年府勞檢字1050197220號,仁寶電腦工業股份有限公司許勝雄,勞基法第32條第2項,延長工作時間超過法令規定,,
台北市,20170901,20170706,北市勞動字第10632869400號,仁寶電腦工業股份有限公司許勝雄,勞動基準法第30條第6項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止,,
桃園市,20170606,20170414,106年府勞檢字1060083489號,仁寶電腦工業股份有限公司許勝雄,勞基法第32條第2項,延長工作時間超過法令規定,,
桃園市,20170706,20170508,106年府勞檢字1060106557號,仁寶電腦工業股份有限公司許勝雄,勞基法第24條,延長工作時間未依規定加給工資,,
台北市,20190605,20190408,北市勞動字第10860079701號,仁寶電腦工業股份有限公司許勝雄,勞動基準法第30條第6項;勞動基準法第32條第2項;勞動基準法第24條第1項,出勤紀錄未逐日記載勞工出勤情形至分鐘為止;延長工作時間超過法令規定;延長工作時間未依規定加給工資,,
台北市,20190905,20190725,北市勞動字第10860102281號,仁寶電腦工業股份有限公司許勝雄,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20200205,20191119,北市勞職字第10861018131,仁寶電腦工業股份有限公司,職業安全衛生管理辦法第6條第2項第1款暨職業安全衛生法第23條第1項,事業分散於不同地區者，未於各該地區之事業單位依第二條至第三條之二規定，設管理單位及置管理人員。,,
桃園市,20191008,20190820,108年府勞檢字1080205493號,仁寶電腦工業股份有限公司許勝雄,勞基法第32條第2項,延長工作時間超過法令規定,,
桃園市,20250311,20250116,114年府勞檢字第1140014074號,仁寶電腦工業股份有限公司陳瑞聰,職業安全衛生設施規則第29條1項4款暨職業安全衛生法第6條第1項。,工作用階梯之設置，應有適當之扶手。,,
