主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20120516,20120305,府勞動字第10131855900號,傳奇網路遊戲股份有限公司,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,,
台北市,20141215,20140827,府勞動字第10335307700號,傳奇網路遊戲股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20170126,20161116,北市勞動字第10535536300號,傳奇網路遊戲股份有限公司張峰旗,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20181204,20181001,北市勞動字第10760397451號,傳奇網路遊戲股份有限公司張峰旗,勞動基準法第24條第1項,延長工作時間未依規定加給工資,,
台北市,20120516,20120305,府勞動字第10131855900號,傳奇網路遊戲股份有限公司,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,,
台北市,20141215,20140827,府勞動字第10335307700號,傳奇網路遊戲股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20120516,20120305,府勞動字第10131855900號,傳奇網路遊戲股份有限公司,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,,
台北市,20141215,20140827,府勞動字第10335307700號,傳奇網路遊戲股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20170126,20161116,北市勞動字第10535536300號,傳奇網路遊戲股份有限公司張峰旗,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20181204,20181001,北市勞動字第10760397451號,傳奇網路遊戲股份有限公司張峰旗,勞動基準法第24條第1項,延長工作時間未依規定加給工資,,
