主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
高雄市,20160705,20160414,高市勞條字第10532601900號,城裡的月光餐飲事業有限公司,勞動基準法第23條第2項;勞動基準法第24條;勞動基準法第39條,未依規定置備勞工工資;清冊延長工作時間未依規定加給工資;假日工資未給或於休假日出勤工作未依規定加給工資,,
高雄市,20160705,20160414,高市勞條字第10532601900號,城裡的月光餐飲事業有限公司,勞動基準法第23條第2項;勞動基準法第24條;勞動基準法第39條,未依規定置備勞工工資;清冊延長工作時間未依規定加給工資;假日工資未給或於休假日出勤工作未依規定加給工資,,
