主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20230605,20230420,府勞動字第11260084381號,金好家股份有限公司伍祿逸,勞動基準法第24條第1項;勞動基準法第36條第1項,延長工作時間未依規定加給工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,40000,
台北市,20230605,20230420,府勞動字第11260084381號,金好家股份有限公司伍祿逸,勞動基準法第24條第1項;勞動基準法第36條第1項,延長工作時間未依規定加給工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,40000,
台北市,20230605,20230420,府勞動字第11260084381號,金好家股份有限公司伍祿逸,勞動基準法第24條第1項;勞動基準法第36條第1項,延長工作時間未依規定加給工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,40000,
台北市,20230605,20230420,府勞動字第11260084381號,金好家股份有限公司伍祿逸,勞動基準法第24條第1項;勞動基準法第36條第1項,延長工作時間未依規定加給工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,40000,
