主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20150505,20150324,府勞動字第10430037600號,捷孚凱行銷研究顧問有限公司黎慧馨,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;延長工作時間超過法令規定,,
台北市,20150505,20150324,府勞動字第10430037600號,捷孚凱行銷研究顧問有限公司黎慧馨,勞動基準法第24條;勞動基準法第30條第5項;勞動基準法第32條第2項,延長工作時間未依規定加給工資;未依規定置備勞工出勤紀錄;延長工作時間超過法令規定,,
