主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
桃園市,20170906,20170703,106年府勞檢字10601533531號,永益通運有限公司盧廷景,勞基法第36條第1項,每七日中未有一日之休息作為例假,,
桃園市,20170906,20170703,106年府勞檢字1060153353號,永益通運有限公司盧廷景,勞基法第22條第2項,工資未全額給付勞工,,
高雄市,20180125,20171117,高市勞條字第10639813000號,永益通運有限公司盧廷景,勞動基準法第22條第2項;勞動基準法第32條第2項;勞動基準法第38條,工資未全額直接給付勞工;延長工作時間超過法令規定;未依規定給予特別休假,,
高雄市,20180125,20171117,高市勞條字第10639813000號,永益通運有限公司盧廷景,勞動基準法第22條第2項;勞動基準法第32條第2項;勞動基準法第38條,工資未全額直接給付勞工;延長工作時間超過法令規定;未依規定給予特別休假,,
高雄市,20180125,20171117,高市勞條字第1063981300A號,永益通運有限公司盧廷景,勞動基準法第30條第6項;勞動基準法第36條,未記載勞工出勤情形至分鐘為止;每七日中未有一日之休息作為例假。,,
高雄市,20180125,20171117,高市勞條字第1063981300A號,永益通運有限公司盧廷景,勞動基準法第30條第6項;勞動基準法第36條,未記載勞工出勤情形至分鐘為止;每七日中未有一日之休息作為例假。,,
桃園市,20180709,20180531,107年府勞條字1070129384號,永益通運有限公司盧廷景,勞動基準法第36條第1項,每七日中未有二日之休息作為例假及休息日,,
高雄市,20180910,20180724,高市勞條字第10734984900號,永益通運有限公司盧廷景,勞動基準法第32條第2項;勞動基準法第34條第2項;勞動基準法第36條,延長工作時間超過法令規定;晝夜輪班制更換工作班次未依規定給予休息;未使勞工每七日中有二日之休息，其中一日為例假，一日為休息日,,
高雄市,20180910,20180724,高市勞條字第10734984900號,永益通運有限公司盧廷景,勞動基準法第32條第2項;勞動基準法第34條第2項;勞動基準法第36條,延長工作時間超過法令規定;晝夜輪班制更換工作班次未依規定給予休息;未使勞工每七日中有二日之休息，其中一日為例假，一日為休息日,,
勞動部勞工保險局,20211210,20211012,保退三字第11010213222號,永益通運有限公司盧廷景,勞工退休金條例第15條第2項,雇主未依規定覈實申報調整勞工退休金提繳工資。,5000,
高雄市,20220210,20211209,高市勞條字第11039541500號,永益通運有限公司盧廷景,勞動基準法第34條第2項;勞動基準法第36條;勞動基準法第38條,晝夜輪班制更換工作班次未依規定給予休息;每七日中未有一日之休息作為例假;未依規定給予特別休假,60000,
高雄市,20220210,20211209,高市勞條字第11039541500號,永益通運有限公司盧廷景,勞動基準法第34條第2項;勞動基準法第36條;勞動基準法第38條,晝夜輪班制更換工作班次未依規定給予休息;每七日中未有一日之休息作為例假;未依規定給予特別休假,60000,
高雄市,20220908,20220727,高市勞條字第11135865100號,永益通運有限公司盧廷景,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,30000,
高雄市,20220908,20220727,高市勞條字第11135865100號,永益通運有限公司盧廷景,勞動基準法第80條,拒絕、規避或阻撓勞工檢查員依法執行職務,30000,
高雄市,20230209,20221215,高市勞條字第11139447800號,永益通運有限公司盧廷景,勞動基準法第22條第2項;勞動基準法第30條第6項;勞動基準法第36條;勞動基準法第38條,工資未全額直接給付勞工;未逐日記載勞工出勤情形至分鐘為止;每七日中未有一日之休息作為例假;未依規定給予特別休假,120000,
高雄市,20230209,20221215,高市勞條字第11139447800號,永益通運有限公司盧廷景,勞動基準法第22條第2項;勞動基準法第30條第6項;勞動基準法第36條;勞動基準法第38條,工資未全額直接給付勞工;未逐日記載勞工出勤情形至分鐘為止;每七日中未有一日之休息作為例假;未依規定給予特別休假,120000,
桃園市,20170906,20170703,106年府勞檢字10601533531號,永益通運有限公司盧廷景,勞基法第36條第1項,每七日中未有一日之休息作為例假,,
桃園市,20170906,20170703,106年府勞檢字1060153353號,永益通運有限公司盧廷景,勞基法第22條第2項,工資未全額給付勞工,,
高雄市,20180125,20171117,高市勞條字第10639813000號,永益通運有限公司盧廷景,勞動基準法第22條第2項;勞動基準法第32條第2項;勞動基準法第38條,工資未全額直接給付勞工;延長工作時間超過法令規定;未依規定給予特別休假,,
高雄市,20180125,20171117,高市勞條字第10639813000號,永益通運有限公司盧廷景,勞動基準法第22條第2項;勞動基準法第32條第2項;勞動基準法第38條,工資未全額直接給付勞工;延長工作時間超過法令規定;未依規定給予特別休假,,
高雄市,20180125,20171117,高市勞條字第1063981300A號,永益通運有限公司盧廷景,勞動基準法第30條第6項;勞動基準法第36條,未記載勞工出勤情形至分鐘為止;每七日中未有一日之休息作為例假。,,
高雄市,20180125,20171117,高市勞條字第1063981300A號,永益通運有限公司盧廷景,勞動基準法第30條第6項;勞動基準法第36條,未記載勞工出勤情形至分鐘為止;每七日中未有一日之休息作為例假。,,
桃園市,20180709,20180531,107年府勞條字1070129384號,永益通運有限公司盧廷景,勞動基準法第36條第1項,每七日中未有二日之休息作為例假及休息日,,
