主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
新北市,20161208,20161006,新北府勞檢字第1053463138號,華泰電子股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
加工出口區管理處,20180202,20171228,經加四勞字第10601063090號,華泰電子股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
加工出口區管理處,20180502,20180327,經加四勞字第10701015200號,華泰電子股份有限公司,勞基法第21條第1項,給付勞工工資低於基本工資,,
加工出口區管理處,20180905,20180809,經加四勞字第1070104290號,華泰電子股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
新北市,20161208,20161006,新北府勞檢字第1053463138號,華泰電子股份有限公司,勞動基準法第24條,延長工作時間未依規定加給工資,,
加工出口區管理處,20180202,20171228,經加四勞字第10601063090號,華泰電子股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
加工出口區管理處,20180502,20180327,經加四勞字第10701015200號,華泰電子股份有限公司,勞基法第21條第1項,給付勞工工資低於基本工資,,
加工出口區管理處,20180905,20180809,經加四勞字第1070104290號,華泰電子股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
加工出口區管理處,20190402,20190311,經加四勞字第1080101417號,華泰電子股份有限公司,勞動基準法第36條第1項,勞工連續出勤工作超過7天,,
加工出口區管理處,20190805,20190710,經加四勞字第1080103934號,華泰電子股份有限公司,勞基法第32條,1日延長之工作時間連同正常工作時間超過12小時,,
加工出口區管理處,20200407,20200312,經加四勞字第1090101273號,華泰電子股份有限公司,勞基法第32條,延長工時超過法令規定,,
加工出口區管理處,20200505,20200428,經加四勞字第1090102040號,華泰電子股份有限公司,勞基法第24條第2項,未依規定給付勞工休息日延長工作時間工資,,
加工出口區管理處,20200902,20200806,經加四勞字第1090103841號,華泰電子股份有限公司杜紹堯,勞動基準法第24條第1項;勞動基準法第32條第2項,未依規定加給延長工時工資;使勞工延長之工作時間連同正常工作時間，1日工作時間超過12小時。,140000,
加工出口區管理處,20201005,20200909,經加四勞字第1090104450號,華泰電子股份有限公司杜紹堯,勞動基準法第24條第1項,未依規定加給勞工延長工時工資。,80000,
加工出口區管理處,20210601,20210510,經加四勞字第1100102491號,華泰電子股份有限公司董悅明,勞動基準法第32條第2項,延長工作時間超過法令規定,50000,
加工出口區管理處,20220503,20220421,經加四勞字第1110102019號,華泰電子股份有限公司董悅明,勞動基準法第32條第2項,勞工延長工作時間連同正常工作時間並扣除休息時間後，1日超過12小時之情事。,50000,
加工出口區管理處,20230802,20230719,經加四勞字第1120103766號,華泰電子股份有限公司董悅明,勞動基準法第24條,未依規定給付延長工作時間工資,50000,
產業園區管理局,20250106,20241225,經園環安字第1130025388號,華泰電子股份有限公司董悦明,勞動基準法第24條第1項;勞動基準法第32條第2項,未依規定給付工作日加班費;1日正常工作時間連同延長工作時間超過13小時,200000,
