主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
彰化縣,20170305,20161230,府勞動字第1050446277號,世鴻工業股份有限公司,勞動基準法第43條,請假期間未依規定給付工資。,,
彰化縣,20170305,20161230,府勞動字第1050446277號,世鴻工業股份有限公司,勞動基準法第43條,請假期間未依規定給付工資。,,
職業安全衛生署,20181009,20180622,勞職授字第1070203296號,世鴻工業股份有限公司,職業安全衛生設施規則第43條第1項、第57條第1項暨職業安全衛生法第6條第1項,設置送料機，對於該機動力驅動之傳動軸與導料軸之間具有捲夾危害，未設置護罩、護圍等設備及停止送料機運轉，致發生職業安全衛生法第37條第2項之職業災害。,,
彰化縣,20190905,20190710,府勞動字第1080223424號,世鴻工業股份有限公司粘炳煌,勞動基準法第24條;勞動基準法第36條,延長工作時間未依規定加給工資。未依規定給予例假日或休息日。,,
彰化縣,20200103,20191009,府勞動字第1080343894號,世鴻工業股份有限公司粘炳煌,勞動基準法第22條第2項;勞動基準法第32條第2項,工資未全額直接給付勞工。延長工作時間超過法令規定。,,
勞動部勞工保險局,20210810,20210629,保退三字第11060077541號,世鴻工業股份有限公司粘炳煌,勞工退休金條例第15條第2項,雇主未依規定覈實申報調整勞工退休金提繳工資。,5000,
新北市,20211015,20210802,新北府勞檢字第11047330181號,世鴻工業股份有限公司粘炳煌,勞動基準法第24條,延長工作時間未依規定加給工資,20000,
新北市,20211015,20210802,新北府勞檢字第11047330182號,世鴻工業股份有限公司粘炳煌,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
新北市,20211015,20210802,新北府勞檢字第11047330183號,世鴻工業股份有限公司粘炳煌,勞動基準法第36條第1項,未給予勞工例假休息,20000,
新北市,20211015,20210802,新北府勞檢字第11047330184號,世鴻工業股份有限公司粘炳煌,勞動基準法第38條第1項,未依規定給予特別休假,20000,
新北市,20211015,20210802,新北府勞檢字第1104733018號,世鴻工業股份有限公司粘炳煌,勞動基準法第23條第2項,未依規定置備工資清冊,20000,
