主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20130331,20130121,府勞動字第10230475300號,大南汽車股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20141003,20140808,府勞動字第10333967000號,大南汽車股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20151214,20151021,府勞動字第10436693900號,大南汽車股份有限公司黃奕炳,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20160526,20160321,北市勞動字第10530263100號,大南汽車股份有限公司黃奕炳,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
台北市,20160729,20160505,北市勞動字第10530391000號,大南汽車股份有限公司黃奕炳,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,,
台北市,20170512,20170301,北市勞動字第10631842200號,大南汽車股份有限公司黃奕炳,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
台北市,20170804,20170616,北市勞動字第10632800700號,大南汽車股份有限公司黃奕炳,勞動基準法第32條第2項;勞動基準法第36條第1項,延長工作時間超過法令規定;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20180109,20171124,北市勞動字第10640584500號,大南汽車股份有限公司黃奕炳,勞動基準法第32條第2項;勞動基準法第39條;勞動基準法第24條第1項;勞動基準法第24條第2項,延長工作時間超過法令規定;假日工資未給或於休假日工作未依規定加給工資;延長工作時間未依規定加給工資;未依法給付休息日工作之工資,,訴願駁回(原處分維持)
台北市,20181106,20180912,北市勞動字第10760398451號,大南汽車股份有限公司王興尉,勞動基準法第32條第2項;勞動基準法第35條,延長工作時間超過法令規定;勞工繼續工作4小時未給予至少30分鐘之休息,,訴願駁回
台北市,20130331,20130121,府勞動字第10230475300號,大南汽車股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20141003,20140808,府勞動字第10333967000號,大南汽車股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20151214,20151021,府勞動字第10436693900號,大南汽車股份有限公司黃奕炳,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20130331,20130121,府勞動字第10230475300號,大南汽車股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20141003,20140808,府勞動字第10333967000號,大南汽車股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20151214,20151021,府勞動字第10436693900號,大南汽車股份有限公司黃奕炳,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20160526,20160321,北市勞動字第10530263100號,大南汽車股份有限公司黃奕炳,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
台北市,20160729,20160505,北市勞動字第10530391000號,大南汽車股份有限公司黃奕炳,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,,
台北市,20170512,20170301,北市勞動字第10631842200號,大南汽車股份有限公司黃奕炳,勞動基準法第32條第2項;勞動基準法第36條,延長工作時間超過法令規定;每七日中未有一日之休息作為例假,,
台北市,20170804,20170616,北市勞動字第10632800700號,大南汽車股份有限公司黃奕炳,勞動基準法第32條第2項;勞動基準法第36條第1項,延長工作時間超過法令規定;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20180109,20171124,北市勞動字第10640584500號,大南汽車股份有限公司黃奕炳,勞動基準法第32條第2項;勞動基準法第39條;勞動基準法第24條第1項;勞動基準法第24條第2項,延長工作時間超過法令規定;假日工資未給或於休假日工作未依規定加給工資;延長工作時間未依規定加給工資;未依法給付休息日工作之工資,,訴願駁回(原處分維持)
台北市,20181106,20180912,北市勞動字第10760398451號,大南汽車股份有限公司王興尉,勞動基準法第32條第2項;勞動基準法第35條,延長工作時間超過法令規定;勞工繼續工作4小時未給予至少30分鐘之休息,,訴願駁回
新北市,20181015,20180827,新北府勞檢字第1073579147號,大南汽車股份有限公司,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20190502,20190318,北市勞動字第10860094731號,大南汽車股份有限公司王興尉,勞動基準法第32條第2項,延長工作時間超過法令規定,,
台北市,20190808,20190627,北市勞動字第10860759811號,大南汽車股份有限公司王興尉,勞動基準法第35條,勞工繼續工作四小時未給予至少三十分鐘之休息,,勞動部108年度公共汽車客運業勞動條件專案檢查
台北市,20200401,20200211,北市勞動字第10861113731號,大南汽車股份有限公司王興尉,勞動基準法第32條第2項;勞動基準法第35條;勞動基準法第39條;勞動基準法第24條第1項;勞動基準法第24條第2項;勞動基準法第36條第1項,延長工作時間超過法令規定;勞工繼續工作四小時未給予至少三十分鐘之休息;假日工資未給或於休假日工作未依規定加給工資;延長工作時間未依規定加給工資;未依法給付休息日工作之工資;未使勞工每7日中有2日之休息，其中1日為例假，1日為休息日,,
台北市,20201204,20201006,北市勞動字第10960674511號,大南汽車股份有限公司王興尉,勞動基準法第34條第2項,晝夜輪班制勞工於更換班次時，雇主未給予輪班勞工適當之休息時間,20000,勞動部109年度汽車客運業勞動條件專案檢查
台北市,20220105,20211026,北市勞職字第11061142781號,大南汽車股份有限公司王興尉,職業安全衛生管理辦法第3條第1項暨職業安全衛生法第23條1項,未設置管理人員。,,
台北市,20240905,20240722,北市勞職字第11360792321號,大南汽車股份有限公司賀政,職業安全衛生管理辦法第3條第1項暨職業安全衛生法第23條第1項,未設置管理人員。,,
新北市,20250214,20241203,新北府勞檢字第1134668452號,大南汽車股份有限公司賀政,勞動基準法第35條,繼續工作四小時未有三十分鐘休息,40000,
