主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20150605,20150423,府勞動字第10432246000號,澳盛台灣商業銀行股份有限公司布樂達,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,,
台北市,20160119,20151027,府勞動字第10436709400號,澳盛台灣商業銀行股份有限公司布樂達,勞動基準法第24條;勞動基準法第32條第1項;勞動基準法第32條第2項;勞動基準法第49條第1項,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,,
台北市,20170224,20161202,北市勞動字第10544270400號,澳盛台灣商業銀行股份有限公司布樂達,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20170224,20161202,北市勞動字第10544270400號,澳盛台灣商業銀行股份有限公司布樂達,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20150605,20150423,府勞動字第10432246000號,澳盛台灣商業銀行股份有限公司布樂達,勞動基準法第30條第5項,未依規定置備勞工出勤紀錄,,
台北市,20160119,20151027,府勞動字第10436709400號,澳盛台灣商業銀行股份有限公司布樂達,勞動基準法第24條;勞動基準法第32條第1項;勞動基準法第32條第2項;勞動基準法第49條第1項,延長工作時間未依規定加給工資;延長勞工工作時間未經工會或勞資會議同意;延長工作時間超過法令規定;未經工會或勞資會議同意使女性於午後10時至翌晨6時時間內工作,,
台北市,20170224,20161202,北市勞動字第10544270400號,澳盛台灣商業銀行股份有限公司布樂達,勞動基準法第24條,延長工作時間未依規定加給工資,,
台北市,20170224,20161202,北市勞動字第10544270400號,澳盛台灣商業銀行股份有限公司布樂達,勞動基準法第24條,延長工作時間未依規定加給工資,,
