主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
雲林縣,20231225,20231213,112年府勞動一字第1123431780號,富鴻數位有限公司代表人:陳信宏,勞基法第24條;勞基法第36條第1項;勞基法第38條第4項;勞基法第39條,雇主未依規定加給延長工作時間工資;使勞工連續出勤7天以上;勞工之特別休假，因年度終結或契約終止而未休之日數，雇主未發給工資;假日工資未給或於休假日工作未依規定加給工資。,80000,
雲林縣,20231225,20231213,112年府勞動一字第1123431780號,富鴻數位有限公司陳信宏,勞基法第24條;勞基法第36條第1項;勞基法第38條第4項;勞基法第39條,雇主未依規定加給延長工作時間工資;使勞工連續出勤7天以上;勞工之特別休假，因年度終結或契約終止而未休之日數，雇主未發給工資;假日工資未給或於休假日工作未依規定加給工資。,80000,
雲林縣,20231225,20231213,112年府勞動一字第1123431780號,富鴻數位有限公司代表人:陳信宏,勞基法第24條;勞基法第36條第1項;勞基法第38條第4項;勞基法第39條,雇主未依規定加給延長工作時間工資;使勞工連續出勤7天以上;勞工之特別休假，因年度終結或契約終止而未休之日數，雇主未發給工資;假日工資未給或於休假日工作未依規定加給工資。,80000,
雲林縣,20231225,20231213,112年府勞動一字第1123431780號,富鴻數位有限公司陳信宏,勞基法第24條;勞基法第36條第1項;勞基法第38條第4項;勞基法第39條,雇主未依規定加給延長工作時間工資;使勞工連續出勤7天以上;勞工之特別休假，因年度終結或契約終止而未休之日數，雇主未發給工資;假日工資未給或於休假日工作未依規定加給工資。,80000,
