主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20190502,20190308,北市勞動字第10860093901號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,,訴願駁回
勞動部勞工保險局,20210910,20210712,保退三字第11060085630號,台灣挑戰者汽車保養修護有限公司郭熙,勞工退休金條例第15條第2項,雇主未依規定覈實申報調整勞工退休金提繳工資。,5000,
新北市,20221021,20220815,新北府勞檢字第11147558561號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
新北市,20221021,20220815,新北府勞檢字第11147558562號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第36條第1項,未給予勞工例假休息,20000,
新北市,20221021,20220815,新北府勞檢字第11147558563號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,20000,
新北市,20221021,20220815,新北府勞檢字第1114755856號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第24條,延長工作時間未依規定加給工資,20000,
勞動部勞工保險局,20230810,20230626,保退一字第11269911065號,台灣挑戰者汽車保養修護有限公司郭熙,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,141051,
台南市,20230510,20230412,南市勞安字第1120439594號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第24條;勞動基準法第36條;勞動基準法第39條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資。,60000,
新北市,20230818,20230504,新北府勞檢字第1124663128號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第24條,延長工作時間未依規定加給工資,40000,
新北市,20230818,20230504,新北府勞檢字第1124663128號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第35條,繼續工作四小時未有三十分鐘休息,20000,
新北市,20230818,20230504,新北府勞檢字第1124663128號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,40000,
台北市,20241105,20240903,北市勞動字第11360199411號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第24條第1項;勞動基準法第24條第2項,延長工作時間未依規定加給工資;未依法給付休息日工作之工資,40000,
台北市,20190502,20190308,北市勞動字第10860093901號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第24條;勞動基準法第32條第2項,延長工作時間未依規定加給工資;延長工作時間超過法令規定,,訴願駁回
勞動部勞工保險局,20210910,20210712,保退三字第11060085630號,台灣挑戰者汽車保養修護有限公司郭熙,勞工退休金條例第15條第2項,雇主未依規定覈實申報調整勞工退休金提繳工資。,5000,
新北市,20221021,20220815,新北府勞檢字第11147558561號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第32條第2項,延長工作時間超過法令規定,20000,
新北市,20221021,20220815,新北府勞檢字第11147558562號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第36條第1項,未給予勞工例假休息,20000,
新北市,20221021,20220815,新北府勞檢字第11147558563號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,20000,
新北市,20221021,20220815,新北府勞檢字第1114755856號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第24條,延長工作時間未依規定加給工資,20000,
勞動部勞工保險局,20230810,20230626,保退一字第11269911065號,台灣挑戰者汽車保養修護有限公司郭熙,勞工退休金條例第19條第1項,雇主未按時繳納勞工退休金致加徵滯納金。,141051,
台南市,20230510,20230412,南市勞安字第1120439594號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第24條;勞動基準法第36條;勞動基準法第39條,延長工作時間未依規定加給工資;每七日中未有一日之休息作為例假;假日工資未給或於休假日工作未依規定加給工資。,60000,
新北市,20230818,20230504,新北府勞檢字第1124663128號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第24條,延長工作時間未依規定加給工資,40000,
新北市,20230818,20230504,新北府勞檢字第1124663128號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第35條,繼續工作四小時未有三十分鐘休息,20000,
新北市,20230818,20230504,新北府勞檢字第1124663128號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第39條,假日工資未給或於休假日工作未依規定加給工資,40000,
台北市,20241105,20240903,北市勞動字第11360199411號,台灣挑戰者汽車保養修護有限公司郭熙,勞動基準法第24條第1項;勞動基準法第24條第2項,延長工作時間未依規定加給工資;未依法給付休息日工作之工資,40000,
