主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,罰鍰金額,備註說明
台北市,20220905,20220713,北市勞就字第11160346071號,品匯餐飲股份有限公司王大洪,性別工作平等法第13條第1項;性別工作平等法第13條第2項,未訂定性騷擾防治措施、申訴及懲戒辦法，並在工作場所公開揭示；雇主未盡工作場所性騷擾防治義務,,
台北市,20220905,20220713,北市勞就字第11160346071號,品匯餐飲股份有限公司王大洪,性別工作平等法第13條第1項;性別工作平等法第13條第2項,未訂定性騷擾防治措施、申訴及懲戒辦法，並在工作場所公開揭示；雇主未盡工作場所性騷擾防治義務,,
